CustomerID,FirstTransactionMonth,FirstTransactionDate
15347.0,2010-12-01,2010-12-08
15348.0,2011-09-01,2011-09-28
15349.0,2011-06-01,2011-06-05
15350.0,2010-12-01,2010-12-01
15351.0,2010-12-01,2010-12-05
15353.0,2010-12-01,2010-12-07
15355.0,2011-10-01,2011-10-17
15356.0,2010-12-01,2010-12-06
15358.0,2010-12-01,2010-12-09
15360.0,2011-10-01,2011-10-31
15361.0,2010-12-01,2010-12-13
15363.0,2010-12-01,2010-12-02
15364.0,2011-03-01,2011-03-30
15365.0,2011-01-01,2011-01-28
15366.0,2010-12-01,2010-12-16
15367.0,2011-03-01,2011-03-09
15368.0,2011-11-01,2011-11-18
15370.0,2011-01-01,2011-01-11
15372.0,2011-07-01,2011-07-25
15373.0,2010-12-01,2010-12-03
15374.0,2011-08-01,2011-08-03
15376.0,2011-05-01,2011-05-01
15379.0,2010-12-01,2010-12-16
15380.0,2010-12-01,2010-12-09
15381.0,2011-03-01,2011-03-16
15382.0,2011-02-01,2011-02-17
15384.0,2010-12-01,2010-12-15
15385.0,2011-10-01,2011-10-30
15386.0,2011-06-01,2011-06-06
15388.0,2011-03-01,2011-03-14
15389.0,2011-06-01,2011-06-20
15392.0,2010-12-01,2010-12-14
15393.0,2011-03-01,2011-03-03
15394.0,2010-12-01,2010-12-16
15395.0,2011-01-01,2011-01-18
15396.0,2011-08-01,2011-08-19
15397.0,2011-02-01,2011-02-23
15398.0,2011-09-01,2011-09-22
15399.0,2011-09-01,2011-09-21
15400.0,2011-03-01,2011-03-06
15402.0,2011-05-01,2011-05-27
15405.0,2011-06-01,2011-06-03
15406.0,2011-02-01,2011-02-11
15407.0,2011-02-01,2011-02-07
15408.0,2011-03-01,2011-03-20
15410.0,2011-03-01,2011-03-23
15411.0,2011-06-01,2011-06-10
15412.0,2011-06-01,2011-06-21
15414.0,2011-04-01,2011-04-11
15415.0,2011-01-01,2011-01-30
15416.0,2011-03-01,2011-03-02
15417.0,2011-09-01,2011-09-15
15419.0,2011-11-01,2011-11-15
15421.0,2011-02-01,2011-02-02
15422.0,2011-01-01,2011-01-20
15423.0,2011-11-01,2011-11-01
15424.0,2011-03-01,2011-03-30
15426.0,2010-12-01,2010-12-05
15427.0,2011-10-01,2011-10-23
15428.0,2011-11-01,2011-11-24
15429.0,2011-09-01,2011-09-25
15432.0,2011-11-01,2011-11-16
15433.0,2011-03-01,2011-03-17
15434.0,2011-05-01,2011-05-23
15435.0,2011-11-01,2011-11-17
15436.0,2011-04-01,2011-04-19
15437.0,2011-03-01,2011-03-22
15438.0,2011-07-01,2011-07-31
15440.0,2011-05-01,2011-05-15
15442.0,2011-04-01,2011-04-05
15443.0,2011-01-01,2011-01-23
15444.0,2011-10-01,2011-10-30
15445.0,2011-03-01,2011-03-20
15447.0,2011-01-01,2011-01-13
15448.0,2011-01-01,2011-01-31
15449.0,2011-03-01,2011-03-23
15450.0,2011-11-01,2011-11-09
15452.0,2011-03-01,2011-03-20
15453.0,2011-06-01,2011-06-05
15454.0,2010-12-01,2010-12-12
15456.0,2010-12-01,2010-12-15
15457.0,2011-03-01,2011-03-22
15458.0,2011-11-01,2011-11-14
15460.0,2010-12-01,2010-12-20
15462.0,2011-06-01,2011-06-05
15463.0,2011-11-01,2011-11-10
15464.0,2011-01-01,2011-01-05
15465.0,2010-12-01,2010-12-05
15466.0,2011-09-01,2011-09-15
15467.0,2011-07-01,2011-07-10
15468.0,2011-10-01,2011-10-19
15469.0,2011-08-01,2011-08-11
15471.0,2011-12-01,2011-12-07
15472.0,2011-08-01,2011-08-18
15473.0,2011-10-01,2011-10-10
15475.0,2011-09-01,2011-09-23
15478.0,2011-10-01,2011-10-14
15480.0,2011-08-01,2011-08-15
15482.0,2010-12-01,2010-12-16
15483.0,2011-03-01,2011-03-18
15484.0,2011-09-01,2011-09-22
15485.0,2010-12-01,2010-12-01
15488.0,2011-09-01,2011-09-08
15489.0,2011-05-01,2011-05-12
15491.0,2011-04-01,2011-04-18
15492.0,2011-09-01,2011-09-26
15493.0,2011-03-01,2011-03-14
15494.0,2011-08-01,2011-08-10
15497.0,2011-01-01,2011-01-24
15498.0,2010-12-01,2010-12-08
15500.0,2011-09-01,2011-09-19
15502.0,2010-12-01,2010-12-05
15503.0,2010-12-01,2010-12-12
15504.0,2011-09-01,2011-09-19
15505.0,2011-07-01,2011-07-07
15506.0,2011-07-01,2011-07-24
15507.0,2011-06-01,2011-06-21
15508.0,2011-04-01,2011-04-18
15510.0,2011-01-01,2011-01-13
15511.0,2011-09-01,2011-09-15
15512.0,2010-12-01,2010-12-15
15513.0,2010-12-01,2010-12-01
15514.0,2010-12-01,2010-12-10
15516.0,2011-10-01,2011-10-24
15517.0,2011-04-01,2011-04-20
15518.0,2011-01-01,2011-01-11
15520.0,2011-12-01,2011-12-08
15521.0,2011-03-01,2011-03-30
15522.0,2011-09-01,2011-09-13
15523.0,2011-09-01,2011-09-16
15524.0,2011-11-01,2011-11-15
15525.0,2010-12-01,2010-12-01
15526.0,2011-11-01,2011-11-06
15527.0,2010-12-01,2010-12-20
15528.0,2011-03-01,2011-03-30
15529.0,2010-12-01,2010-12-08
15530.0,2011-04-01,2011-04-07
15531.0,2011-11-01,2011-11-09
15532.0,2010-12-01,2010-12-16
15533.0,2011-09-01,2011-09-11
15535.0,2011-01-01,2011-01-16
15537.0,2011-06-01,2011-06-29
15539.0,2011-12-01,2011-12-02
15540.0,2011-11-01,2011-11-28
15541.0,2011-08-01,2011-08-17
15543.0,2011-02-01,2011-02-24
15544.0,2010-12-01,2010-12-02
15545.0,2010-12-01,2010-12-03
15547.0,2010-12-01,2010-12-12
15549.0,2011-01-01,2011-01-27
15550.0,2011-02-01,2011-02-11
15551.0,2011-11-01,2011-11-03
15552.0,2011-05-01,2011-05-06
15553.0,2011-10-01,2011-10-10
15554.0,2011-03-01,2011-03-07
15555.0,2010-12-01,2010-12-05
15556.0,2011-11-01,2011-11-15
15557.0,2011-11-01,2011-11-11
15561.0,2011-05-01,2011-05-08
15562.0,2010-12-01,2010-12-23
15563.0,2010-12-01,2010-12-16
15565.0,2011-09-01,2011-09-30
15567.0,2011-11-01,2011-11-21
15568.0,2011-09-01,2011-09-27
15569.0,2011-01-01,2011-01-11
15570.0,2010-12-01,2010-12-05
15571.0,2011-09-01,2011-09-22
15572.0,2011-03-01,2011-03-06
15573.0,2011-09-01,2011-09-15
15574.0,2010-12-01,2010-12-02
15576.0,2011-11-01,2011-11-02
15577.0,2011-02-01,2011-02-07
15578.0,2011-06-01,2011-06-30
15579.0,2011-01-01,2011-01-30
15581.0,2010-12-01,2010-12-08
15582.0,2011-05-01,2011-05-03
15584.0,2011-06-01,2011-06-30
15585.0,2011-06-01,2011-06-16
15587.0,2010-12-01,2010-12-23
15589.0,2011-02-01,2011-02-02
15592.0,2011-10-01,2011-10-24
15593.0,2011-09-01,2011-09-30
15594.0,2011-04-01,2011-04-19
15596.0,2010-12-01,2010-12-09
15597.0,2011-11-01,2011-11-04
15598.0,2011-10-01,2011-10-17
15599.0,2011-05-01,2011-05-19
15601.0,2010-12-01,2010-12-02
15602.0,2010-12-01,2010-12-06
15603.0,2011-09-01,2011-09-22
15604.0,2011-10-01,2011-10-18
15605.0,2010-12-01,2010-12-01
15606.0,2011-01-01,2011-01-19
15607.0,2011-01-01,2011-01-07
15608.0,2011-08-01,2011-08-11
15609.0,2011-06-01,2011-06-08
15610.0,2011-10-01,2011-10-19
15611.0,2011-01-01,2011-01-09
15612.0,2011-10-01,2011-10-09
15615.0,2010-12-01,2010-12-15
15618.0,2011-07-01,2011-07-26
15619.0,2011-11-01,2011-11-29
15620.0,2010-12-01,2010-12-16
15621.0,2011-11-01,2011-11-18
15622.0,2011-03-01,2011-03-02
15623.0,2011-07-01,2011-07-21
15624.0,2011-03-01,2011-03-28
15625.0,2011-04-01,2011-04-18
15626.0,2011-01-01,2011-01-14
15628.0,2010-12-01,2010-12-08
15630.0,2011-05-01,2011-05-19
15632.0,2011-03-01,2011-03-10
15634.0,2011-11-01,2011-11-22
15636.0,2011-03-01,2011-03-02
15637.0,2011-10-01,2011-10-18
15639.0,2011-07-01,2011-07-28
15640.0,2010-12-01,2010-12-02
15641.0,2010-12-01,2010-12-15
15643.0,2011-03-01,2011-03-02
15644.0,2011-03-01,2011-03-23
15645.0,2011-11-01,2011-11-21
15646.0,2010-12-01,2010-12-02
15648.0,2011-03-01,2011-03-17
15649.0,2010-12-01,2010-12-07
15651.0,2011-03-01,2011-03-24
15652.0,2011-09-01,2011-09-09
15653.0,2011-08-01,2011-08-16
15654.0,2011-11-01,2011-11-13
15655.0,2011-04-01,2011-04-10
15656.0,2011-02-01,2011-02-28
15657.0,2011-11-01,2011-11-17
15658.0,2010-12-01,2010-12-02
15659.0,2011-10-01,2011-10-27
15660.0,2010-12-01,2010-12-09
15661.0,2011-01-01,2011-01-05
15663.0,2011-08-01,2011-08-25
15664.0,2011-10-01,2011-10-20
15665.0,2011-04-01,2011-04-10
15667.0,2011-10-01,2011-10-31
15668.0,2011-05-01,2011-05-06
15669.0,2011-03-01,2011-03-21
15670.0,2011-02-01,2011-02-16
15671.0,2011-03-01,2011-03-14
15673.0,2011-01-01,2011-01-16
15674.0,2011-03-01,2011-03-30
15675.0,2011-03-01,2011-03-04
15676.0,2011-03-01,2011-03-01
15677.0,2011-10-01,2011-10-21
15678.0,2011-10-01,2011-10-18
15679.0,2011-06-01,2011-06-10
15680.0,2010-12-01,2010-12-08
15681.0,2011-03-01,2011-03-04
15683.0,2011-08-01,2011-08-14
15687.0,2011-01-01,2011-01-13
15689.0,2010-12-01,2010-12-13
15690.0,2011-08-01,2011-08-31
15691.0,2011-04-01,2011-04-01
15692.0,2011-11-01,2011-11-11
15694.0,2010-12-01,2010-12-02
15695.0,2011-03-01,2011-03-18
15696.0,2011-01-01,2011-01-17
15699.0,2011-11-01,2011-11-22
15700.0,2011-06-01,2011-06-19
15701.0,2011-08-01,2011-08-21
15703.0,2011-03-01,2011-03-20
15704.0,2011-05-01,2011-05-08
15705.0,2011-05-01,2011-05-22
15706.0,2011-08-01,2011-08-15
15707.0,2011-09-01,2011-09-14
15708.0,2010-12-01,2010-12-05
15709.0,2011-03-01,2011-03-01
15712.0,2011-02-01,2011-02-25
15713.0,2010-12-01,2010-12-08
15714.0,2011-09-01,2011-09-23
15716.0,2010-12-01,2010-12-05
15717.0,2011-04-01,2011-04-19
15719.0,2011-01-01,2011-01-06
15720.0,2011-11-01,2011-11-15
15721.0,2011-11-01,2011-11-28
15722.0,2011-02-01,2011-02-22
15723.0,2010-12-01,2010-12-10
15724.0,2011-02-01,2011-02-28
15725.0,2011-11-01,2011-11-24
15727.0,2010-12-01,2010-12-15
15729.0,2011-05-01,2011-05-11
15730.0,2011-05-01,2011-05-17
15732.0,2010-12-01,2010-12-02
15733.0,2011-03-01,2011-03-02
15734.0,2011-05-01,2011-05-23
15737.0,2011-04-01,2011-04-11
15738.0,2010-12-01,2010-12-02
15739.0,2011-10-01,2011-10-04
15740.0,2011-10-01,2011-10-21
15743.0,2011-06-01,2011-06-08
15744.0,2011-09-01,2011-09-23
15745.0,2011-04-01,2011-04-17
15746.0,2011-07-01,2011-07-28
15747.0,2011-06-01,2011-06-20
15748.0,2011-10-01,2011-10-30
15749.0,2011-01-01,2011-01-11
15750.0,2010-12-01,2010-12-08
15752.0,2010-12-01,2010-12-02
15753.0,2011-02-01,2011-02-08
15754.0,2011-04-01,2011-04-07
15755.0,2011-02-01,2011-02-18
15756.0,2011-04-01,2011-04-04
15757.0,2011-05-01,2011-05-06
15758.0,2011-11-01,2011-11-15
15759.0,2010-12-01,2010-12-16
15762.0,2011-09-01,2011-09-23
15763.0,2011-09-01,2011-09-23
15764.0,2011-03-01,2011-03-08
15766.0,2011-10-01,2011-10-06
15768.0,2011-04-01,2011-04-28
15769.0,2010-12-01,2010-12-03
15773.0,2011-12-01,2011-12-04
15774.0,2011-10-01,2011-10-02
15775.0,2011-04-01,2011-04-08
15776.0,2011-07-01,2011-07-29
15777.0,2010-12-01,2010-12-13
15780.0,2010-12-01,2010-12-17
15781.0,2011-02-01,2011-02-07
15782.0,2011-09-01,2011-09-11
15783.0,2011-11-01,2011-11-29
15785.0,2011-02-01,2011-02-17
15786.0,2011-08-01,2011-08-17
15787.0,2011-10-01,2011-10-09
15789.0,2010-12-01,2010-12-16
15790.0,2011-11-01,2011-11-29
15791.0,2011-05-01,2011-05-19
15793.0,2011-03-01,2011-03-16
15795.0,2011-07-01,2011-07-13
15796.0,2011-02-01,2011-02-10
15797.0,2011-01-01,2011-01-24
15799.0,2011-01-01,2011-01-09
15800.0,2011-04-01,2011-04-07
15801.0,2011-08-01,2011-08-22
15802.0,2011-07-01,2011-07-20
15803.0,2011-10-01,2011-10-19
15804.0,2011-05-01,2011-05-25
15805.0,2010-12-01,2010-12-10
15806.0,2011-03-01,2011-03-08
15807.0,2011-09-01,2011-09-23
15808.0,2010-12-01,2010-12-05
15809.0,2011-02-01,2011-02-10
15810.0,2011-02-01,2011-02-16
15811.0,2010-12-01,2010-12-09
15812.0,2011-01-01,2011-01-26
15813.0,2011-04-01,2011-04-14
15814.0,2011-10-01,2011-10-20
15815.0,2011-03-01,2011-03-25
15819.0,2011-03-01,2011-03-08
15820.0,2011-01-01,2011-01-24
15821.0,2011-10-01,2011-10-09
15822.0,2010-12-01,2010-12-15
15823.0,2010-12-01,2010-12-02
15825.0,2011-06-01,2011-06-20
15826.0,2011-05-01,2011-05-13
15827.0,2010-12-01,2010-12-02
15829.0,2011-07-01,2011-07-22
15830.0,2011-11-01,2011-11-02
15831.0,2011-01-01,2011-01-19
15832.0,2011-03-01,2011-03-30
15834.0,2011-03-01,2011-03-07
15835.0,2011-01-01,2011-01-13
15836.0,2011-10-01,2011-10-20
15837.0,2011-10-01,2011-10-06
15838.0,2010-12-01,2010-12-07
15839.0,2011-07-01,2011-07-14
15840.0,2011-06-01,2011-06-20
15841.0,2011-01-01,2011-01-05
15843.0,2011-02-01,2011-02-09
15844.0,2011-10-01,2011-10-24
15845.0,2011-01-01,2011-01-06
15847.0,2011-02-01,2011-02-24
15850.0,2011-06-01,2011-06-24
15852.0,2011-05-01,2011-05-26
15853.0,2011-10-01,2011-10-19
15854.0,2010-12-01,2010-12-13
15855.0,2011-03-01,2011-03-21
15856.0,2010-12-01,2010-12-09
15857.0,2011-11-01,2011-11-21
15858.0,2010-12-01,2010-12-07
15860.0,2010-12-01,2010-12-06
15861.0,2011-03-01,2011-03-17
15862.0,2010-12-01,2010-12-01
15863.0,2011-05-01,2011-05-31
15864.0,2011-01-01,2011-01-27
15865.0,2011-05-01,2011-05-10
15866.0,2011-08-01,2011-08-30
15867.0,2010-12-01,2010-12-05
15869.0,2011-03-01,2011-03-07
15870.0,2011-11-01,2011-11-07
15872.0,2011-11-01,2011-11-25
15874.0,2011-02-01,2011-02-28
15877.0,2011-11-01,2011-11-22
15880.0,2010-12-01,2010-12-05
15881.0,2010-12-01,2010-12-10
15882.0,2010-12-01,2010-12-06
15883.0,2011-11-01,2011-11-06
15885.0,2011-02-01,2011-02-03
15886.0,2011-10-01,2011-10-10
15888.0,2011-09-01,2011-09-20
15889.0,2010-12-01,2010-12-05
15891.0,2011-04-01,2011-04-27
15894.0,2010-12-01,2010-12-05
15895.0,2011-07-01,2011-07-13
15897.0,2011-05-01,2011-05-29
15898.0,2010-12-01,2010-12-06
15899.0,2010-12-01,2010-12-06
15900.0,2011-11-01,2011-11-16
15901.0,2011-07-01,2011-07-08
15903.0,2011-02-01,2011-02-17
15904.0,2011-12-01,2011-12-01
15906.0,2011-03-01,2011-03-29
15907.0,2011-05-01,2011-05-13
15909.0,2011-06-01,2011-06-19
15910.0,2011-01-01,2011-01-27
15912.0,2011-04-01,2011-04-20
15916.0,2010-12-01,2010-12-08
15917.0,2011-04-01,2011-04-06
15918.0,2011-03-01,2011-03-13
15919.0,2010-12-01,2010-12-06
15920.0,2011-07-01,2011-07-08
15921.0,2011-06-01,2011-06-20
15922.0,2010-12-01,2010-12-01
15923.0,2010-12-01,2010-12-02
15925.0,2011-05-01,2011-05-29
15930.0,2011-10-01,2011-10-03
15932.0,2011-02-01,2011-02-23
15933.0,2011-09-01,2011-09-14
15935.0,2011-04-01,2011-04-12
15937.0,2011-10-01,2011-10-06
15938.0,2011-01-01,2011-01-20
15939.0,2011-01-01,2011-01-12
15940.0,2011-02-01,2011-02-01
15942.0,2011-07-01,2011-07-29
15944.0,2011-03-01,2011-03-08
15945.0,2010-12-01,2010-12-09
15947.0,2011-09-01,2011-09-18
15948.0,2011-10-01,2011-10-27
15949.0,2011-09-01,2011-09-29
15950.0,2010-12-01,2010-12-15
15951.0,2011-02-01,2011-02-27
15952.0,2011-04-01,2011-04-28
15953.0,2010-12-01,2010-12-05
15955.0,2010-12-01,2010-12-02
15957.0,2011-11-01,2011-11-08
15958.0,2011-09-01,2011-09-26
15963.0,2011-10-01,2011-10-25
15965.0,2010-12-01,2010-12-07
15967.0,2011-01-01,2011-01-25
15969.0,2011-06-01,2011-06-07
15970.0,2011-02-01,2011-02-09
15971.0,2011-02-01,2011-02-01
15973.0,2010-12-01,2010-12-08
15974.0,2011-02-01,2011-02-24
15975.0,2011-09-01,2011-09-16
15976.0,2011-05-01,2011-05-03
15977.0,2011-10-01,2011-10-31
15978.0,2011-09-01,2011-09-23
15980.0,2011-03-01,2011-03-30
15981.0,2011-02-01,2011-02-01
15983.0,2010-12-01,2010-12-01
15984.0,2010-12-01,2010-12-06
15985.0,2011-04-01,2011-04-17
15986.0,2011-11-01,2011-11-09
15987.0,2010-12-01,2010-12-06
15988.0,2011-11-01,2011-11-20
15990.0,2011-02-01,2011-02-25
15992.0,2011-12-01,2011-12-06
15993.0,2011-10-01,2011-10-26
15994.0,2011-10-01,2011-10-16
15996.0,2010-12-01,2010-12-08
15998.0,2010-12-01,2010-12-12
16000.0,2011-12-01,2011-12-07
16003.0,2010-12-01,2010-12-15
16005.0,2011-03-01,2011-03-14
16006.0,2011-05-01,2011-05-12
16007.0,2011-05-01,2011-05-08
16008.0,2011-05-01,2011-05-19
16009.0,2011-07-01,2011-07-03
16010.0,2010-12-01,2010-12-12
16011.0,2010-12-01,2010-12-08
16012.0,2011-07-01,2011-07-07
16013.0,2010-12-01,2010-12-03
16014.0,2011-02-01,2011-02-21
16015.0,2011-10-01,2011-10-21
16016.0,2010-12-01,2010-12-08
16017.0,2011-10-01,2011-10-23
16018.0,2011-06-01,2011-06-12
16019.0,2010-12-01,2010-12-10
16020.0,2011-10-01,2011-10-05
16022.0,2011-03-01,2011-03-24
16023.0,2011-03-01,2011-03-18
16024.0,2011-11-01,2011-11-27
16025.0,2011-11-01,2011-11-10
16026.0,2011-10-01,2011-10-27
16027.0,2011-02-01,2011-02-10
16029.0,2010-12-01,2010-12-01
16030.0,2011-02-01,2011-02-03
16031.0,2011-04-01,2011-04-06
16033.0,2010-12-01,2010-12-05
16034.0,2011-01-01,2011-01-11
16036.0,2011-03-01,2011-03-21
16037.0,2010-12-01,2010-12-16
16038.0,2011-05-01,2011-05-22
16040.0,2011-03-01,2011-03-16
16041.0,2011-07-01,2011-07-21
16042.0,2011-01-01,2011-01-11
16043.0,2011-01-01,2011-01-26
16045.0,2011-02-01,2011-02-22
16048.0,2010-12-01,2010-12-01
16049.0,2011-09-01,2011-09-25
16050.0,2011-06-01,2011-06-19
16052.0,2011-10-01,2011-10-16
16053.0,2011-08-01,2011-08-09
16054.0,2011-07-01,2011-07-17
16055.0,2011-05-01,2011-05-03
16056.0,2011-10-01,2011-10-25
16057.0,2011-02-01,2011-02-28
16059.0,2010-12-01,2010-12-07
16062.0,2010-12-01,2010-12-10
16063.0,2011-03-01,2011-03-24
16065.0,2010-12-01,2010-12-09
16066.0,2011-08-01,2011-08-07
16070.0,2011-11-01,2011-11-07
16071.0,2011-10-01,2011-10-26
16072.0,2011-02-01,2011-02-24
16073.0,2011-02-01,2011-02-15
16076.0,2011-05-01,2011-05-15
16078.0,2011-03-01,2011-03-01
16079.0,2011-10-01,2011-10-30
16080.0,2011-03-01,2011-03-10
16081.0,2010-12-01,2010-12-08
16083.0,2010-12-01,2010-12-14
16084.0,2011-02-01,2011-02-13
16085.0,2011-01-01,2011-01-23
16086.0,2010-12-01,2010-12-07
16091.0,2011-05-01,2011-05-25
16092.0,2011-03-01,2011-03-30
16093.0,2011-08-01,2011-08-25
16094.0,2011-05-01,2011-05-04
16096.0,2011-03-01,2011-03-20
16097.0,2011-04-01,2011-04-13
16098.0,2010-12-01,2010-12-01
16099.0,2011-04-01,2011-04-28
16101.0,2011-09-01,2011-09-30
16102.0,2011-08-01,2011-08-03
16103.0,2011-04-01,2011-04-20
16104.0,2011-10-01,2011-10-09
16105.0,2011-04-01,2011-04-05
16106.0,2011-10-01,2011-10-05
16107.0,2011-06-01,2011-06-09
16108.0,2011-09-01,2011-09-16
16109.0,2011-02-01,2011-02-04
16110.0,2011-02-01,2011-02-01
16112.0,2011-01-01,2011-01-05
16113.0,2011-06-01,2011-06-09
16114.0,2011-06-01,2011-06-22
16115.0,2011-02-01,2011-02-20
16116.0,2011-05-01,2011-05-12
16117.0,2011-06-01,2011-06-03
16119.0,2011-09-01,2011-09-28
16120.0,2011-10-01,2011-10-11
16121.0,2011-05-01,2011-05-08
16122.0,2010-12-01,2010-12-08
16123.0,2011-10-01,2011-10-19
16124.0,2011-01-01,2011-01-26
16125.0,2010-12-01,2010-12-07
16126.0,2011-02-01,2011-02-16
16127.0,2011-10-01,2011-10-31
16128.0,2011-03-01,2011-03-02
16131.0,2011-04-01,2011-04-14
16133.0,2011-01-01,2011-01-25
16134.0,2010-12-01,2010-12-15
16135.0,2011-03-01,2011-03-22
16136.0,2011-03-01,2011-03-07
16139.0,2011-05-01,2011-05-17
16140.0,2010-12-01,2010-12-03
16141.0,2011-09-01,2011-09-12
16142.0,2011-04-01,2011-04-04
16143.0,2010-12-01,2010-12-05
16144.0,2011-04-01,2011-04-07
16145.0,2010-12-01,2010-12-15
16146.0,2011-04-01,2011-04-21
16147.0,2011-07-01,2011-07-29
16148.0,2011-02-01,2011-02-16
16149.0,2011-07-01,2011-07-20
16150.0,2010-12-01,2010-12-02
16152.0,2011-03-01,2011-03-16
16153.0,2010-12-01,2010-12-20
16156.0,2011-02-01,2011-02-02
16157.0,2011-09-01,2011-09-28
16159.0,2011-03-01,2011-03-03
16160.0,2011-09-01,2011-09-15
16161.0,2010-12-01,2010-12-06
16162.0,2011-04-01,2011-04-01
16163.0,2010-12-01,2010-12-09
16164.0,2011-10-01,2011-10-28
16168.0,2010-12-01,2010-12-05
16169.0,2011-09-01,2011-09-25
16170.0,2011-04-01,2011-04-05
16171.0,2011-10-01,2011-10-11
16172.0,2011-04-01,2011-04-12
16173.0,2011-09-01,2011-09-02
16174.0,2011-07-01,2011-07-11
16175.0,2011-04-01,2011-04-13
16177.0,2011-10-01,2011-10-20
16178.0,2011-07-01,2011-07-24
16179.0,2011-10-01,2011-10-10
16180.0,2011-04-01,2011-04-01
16181.0,2011-09-01,2011-09-27
16182.0,2011-02-01,2011-02-18
16183.0,2011-10-01,2011-10-03
16184.0,2011-05-01,2011-05-12
16185.0,2011-04-01,2011-04-21
16186.0,2010-12-01,2010-12-02
16187.0,2011-02-01,2011-02-28
16188.0,2011-04-01,2011-04-11
16189.0,2011-09-01,2011-09-15
16190.0,2011-10-01,2011-10-30
16191.0,2010-12-01,2010-12-14
16193.0,2011-04-01,2011-04-17
16198.0,2011-09-01,2011-09-25
16200.0,2011-06-01,2011-06-28
16201.0,2011-08-01,2011-08-22
16202.0,2010-12-01,2010-12-14
16203.0,2010-12-01,2010-12-02
16204.0,2011-11-01,2011-11-16
16205.0,2011-06-01,2011-06-13
16206.0,2011-01-01,2011-01-16
16207.0,2011-11-01,2011-11-14
16208.0,2011-02-01,2011-02-23
16209.0,2011-04-01,2011-04-07
16210.0,2010-12-01,2010-12-01
16211.0,2011-09-01,2011-09-12
16212.0,2011-03-01,2011-03-01
16213.0,2011-09-01,2011-09-22
16214.0,2011-03-01,2011-03-15
16215.0,2011-09-01,2011-09-20
16216.0,2011-03-01,2011-03-17
16217.0,2011-03-01,2011-03-02
16218.0,2010-12-01,2010-12-01
16221.0,2010-12-01,2010-12-07
16222.0,2011-01-01,2011-01-25
16224.0,2011-04-01,2011-04-04
16225.0,2011-03-01,2011-03-07
16226.0,2011-04-01,2011-04-18
16227.0,2011-04-01,2011-04-28
16229.0,2011-05-01,2011-05-11
16230.0,2011-05-01,2011-05-03
16232.0,2011-05-01,2011-05-08
16233.0,2010-12-01,2010-12-08
16235.0,2011-01-01,2011-01-11
16236.0,2011-09-01,2011-09-22
16239.0,2011-06-01,2011-06-03
16240.0,2011-09-01,2011-09-23
16241.0,2010-12-01,2010-12-05
16242.0,2011-03-01,2011-03-07
16243.0,2011-10-01,2011-10-16
16244.0,2010-12-01,2010-12-02
16245.0,2011-03-01,2011-03-28
16247.0,2011-06-01,2011-06-22
16248.0,2011-10-01,2011-10-09
16249.0,2011-04-01,2011-04-14
16250.0,2010-12-01,2010-12-01
16253.0,2011-03-01,2011-03-29
16255.0,2010-12-01,2010-12-09
16256.0,2011-03-01,2011-03-18
16257.0,2011-06-01,2011-06-16
16258.0,2011-05-01,2011-05-04
16260.0,2011-10-01,2011-10-20
16261.0,2011-04-01,2011-04-07
16265.0,2010-12-01,2010-12-10
16266.0,2011-05-01,2011-05-17
16268.0,2011-09-01,2011-09-29
16270.0,2010-12-01,2010-12-21
16271.0,2010-12-01,2010-12-16
16272.0,2011-08-01,2011-08-15
16274.0,2010-12-01,2010-12-01
16275.0,2011-05-01,2011-05-27
16276.0,2011-06-01,2011-06-16
16278.0,2011-08-01,2011-08-31
16279.0,2011-06-01,2011-06-16
16281.0,2011-09-01,2011-09-28
16282.0,2011-01-01,2011-01-04
16283.0,2011-05-01,2011-05-15
16284.0,2011-10-01,2011-10-20
16287.0,2011-06-01,2011-06-23
16292.0,2011-08-01,2011-08-10
16293.0,2010-12-01,2010-12-07
16295.0,2011-10-01,2011-10-06
16297.0,2011-03-01,2011-03-16
16298.0,2011-06-01,2011-06-06
16302.0,2011-08-01,2011-08-05
16303.0,2011-01-01,2011-01-10
16305.0,2011-07-01,2011-07-24
16306.0,2010-12-01,2010-12-07
16308.0,2011-03-01,2011-03-23
16309.0,2011-04-01,2011-04-13
16311.0,2011-10-01,2011-10-21
16313.0,2011-10-01,2011-10-21
16315.0,2011-01-01,2011-01-13
16316.0,2010-12-01,2010-12-16
16317.0,2011-02-01,2011-02-15
16318.0,2011-11-01,2011-11-04
16319.0,2011-05-01,2011-05-06
16320.0,2011-05-01,2011-05-10
16321.0,2011-01-01,2011-01-20
16322.0,2011-11-01,2011-11-03
16323.0,2011-05-01,2011-05-27
16324.0,2011-06-01,2011-06-15
16325.0,2011-04-01,2011-04-08
16326.0,2011-01-01,2011-01-09
16327.0,2010-12-01,2010-12-05
16330.0,2011-08-01,2011-08-19
16332.0,2011-02-01,2011-02-07
16333.0,2011-02-01,2011-02-03
16337.0,2011-11-01,2011-11-03
16338.0,2011-07-01,2011-07-05
16339.0,2011-02-01,2011-02-28
16340.0,2011-08-01,2011-08-24
16341.0,2011-05-01,2011-05-22
16342.0,2011-06-01,2011-06-13
16343.0,2011-11-01,2011-11-23
16344.0,2011-07-01,2011-07-04
16345.0,2011-10-01,2011-10-26
16347.0,2011-11-01,2011-11-03
16348.0,2011-04-01,2011-04-13
16349.0,2011-02-01,2011-02-22
16350.0,2011-01-01,2011-01-10
16351.0,2011-01-01,2011-01-11
16352.0,2011-11-01,2011-11-02
16353.0,2010-12-01,2010-12-05
