,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
468680,576538,23555,LANDMARK FRAME NOTTING HILL ,1,2011-11-15 12:42,12.5,14725.0,United Kingdom
468681,576538,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-15 12:42,12.5,14725.0,United Kingdom
468682,576538,23554,LANDMARK FRAME OXFORD STREET,1,2011-11-15 12:42,12.5,14725.0,United Kingdom
468844,576559,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-15 13:19,2.95,14711.0,United Kingdom
468845,576559,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-15 13:19,2.95,14711.0,United Kingdom
468869,576559,23103,JINGLE BELL HEART DECORATION,1,2011-11-15 13:19,1.65,14711.0,United Kingdom
468873,576559,23151,ZINC SWEETHEART SOAP DISH,1,2011-11-15 13:19,2.49,14711.0,United Kingdom
468874,576559,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2011-11-15 13:19,0.85,14711.0,United Kingdom
469306,576592,21533,RETROSPOT LARGE MILK JUG,1,2011-11-15 14:47,4.95,13614.0,United Kingdom
469330,576592,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-11-15 14:47,3.95,13614.0,United Kingdom
469605,576600,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-11-15 15:08,4.95,18181.0,United Kingdom
469622,576600,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-11-15 15:08,0.65,18181.0,United Kingdom
469640,576600,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-11-15 15:08,1.45,18181.0,United Kingdom
469766,576607,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-15 15:42,2.95,12474.0,Germany
469771,576607,22940,FELTCRAFT CHRISTMAS FAIRY,8,2011-11-15 15:42,4.25,12474.0,Germany
469845,576611,21912,VINTAGE SNAKES & LADDERS,1,2011-11-15 16:29,3.75,17357.0,United Kingdom
471215,576626,23212,HEART WREATH DECORATION WITH BELL,1,2011-11-15 17:26,1.25,12890.0,United Kingdom
471256,576626,23100,SILVER BELLS TABLE DECORATION,1,2011-11-15 17:26,1.25,12890.0,United Kingdom
471265,576626,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-11-15 17:26,1.25,12890.0,United Kingdom
471969,576658,23356,LOVE HOT WATER BOTTLE,1,2011-11-16 11:05,5.95,14534.0,United Kingdom
472000,576661,23203,JUMBO BAG VINTAGE DOILY ,2,2011-11-16 11:17,2.08,17377.0,United Kingdom
472132,576665,22995,TRAVEL CARD WALLET SUKI,2,2011-11-16 11:46,0.42,17841.0,United Kingdom
472147,576665,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-16 11:46,2.1,17841.0,United Kingdom
472293,576686,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-11-16 12:08,0.85,16916.0,United Kingdom
472302,576686,23223,CHRISTMAS TREE HANGING SILVER ,1,2011-11-16 12:08,0.83,16916.0,United Kingdom
472308,576686,23223,CHRISTMAS TREE HANGING SILVER ,1,2011-11-16 12:08,0.83,16916.0,United Kingdom
472356,576686,22537,MAGIC DRAWING SLATE DINOSAUR,2,2011-11-16 12:08,0.42,16916.0,United Kingdom
472363,576686,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-16 12:08,2.95,16916.0,United Kingdom
472372,576686,22271,FELTCRAFT DOLL ROSIE,1,2011-11-16 12:08,2.95,16916.0,United Kingdom
472492,576688,22467,GUMBALL COAT RACK,6,2011-11-16 12:16,2.55,16717.0,United Kingdom
472546,576689,21030,SPACE CADET RED,10,2011-11-16 12:18,1.25,16657.0,United Kingdom
472548,576689,22082,RIBBON REEL STRIPES DESIGN ,5,2011-11-16 12:18,1.65,16657.0,United Kingdom
472556,576689,22037,ROBOT BIRTHDAY CARD,12,2011-11-16 12:18,0.42,16657.0,United Kingdom
472561,576689,23084,RABBIT NIGHT LIGHT,1,2011-11-16 12:18,2.08,16657.0,United Kingdom
472588,576690,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-16 12:19,4.95,15900.0,United Kingdom
472609,576690,22150,3 STRIPEY MICE FELTCRAFT,1,2011-11-16 12:19,1.95,15900.0,United Kingdom
472610,576690,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-11-16 12:19,2.49,15900.0,United Kingdom
472612,576690,22150,3 STRIPEY MICE FELTCRAFT,1,2011-11-16 12:19,1.95,15900.0,United Kingdom
472678,576695,16237,SLEEPING CAT ERASERS,1,2011-11-16 12:25,0.21,16469.0,United Kingdom
472692,576695,71101E,STANDING FAIRY POLE SUPPORT ,2,2011-11-16 12:25,0.85,16469.0,United Kingdom
472699,576695,23499,SET 12 VINTAGE DOILY CHALK ,2,2011-11-16 12:25,0.42,16469.0,United Kingdom
472701,576695,23057,BEADED CHANDELIER T-LIGHT HOLDER,1,2011-11-16 12:25,4.95,16469.0,United Kingdom
472709,576695,23581,JUMBO BAG PAISLEY PARK,1,2011-11-16 12:25,2.08,16469.0,United Kingdom
472733,576696,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-11-16 12:26,0.39,16669.0,United Kingdom
472742,576696,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-16 12:26,4.95,16669.0,United Kingdom
472762,576696,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-11-16 12:26,1.65,16669.0,United Kingdom
472802,576704,21245,GREEN POLKADOT PLATE ,1,2011-11-16 12:29,1.69,14527.0,United Kingdom
473037,576779,23109,PACK OF SIX LED TEA LIGHTS,6,2011-11-16 13:25,2.89,14554.0,United Kingdom
473062,576779,22667,RECIPE BOX RETROSPOT ,1,2011-11-16 13:25,2.95,14554.0,United Kingdom
473067,576779,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-11-16 13:25,0.39,14554.0,United Kingdom
473070,576779,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-16 13:25,4.95,14554.0,United Kingdom
473082,576779,22555,PLASTERS IN TIN STRONGMAN,2,2011-11-16 13:25,1.65,14554.0,United Kingdom
473101,576779,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-11-16 13:25,1.25,14554.0,United Kingdom
473103,576779,23471,SIX DRAWER OFFICE TIDY,1,2011-11-16 13:25,9.95,14554.0,United Kingdom
473107,576779,23413,DECORATIVE VINTAGE COFFEE  BOX,3,2011-11-16 13:25,4.95,14554.0,United Kingdom
473118,576779,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-16 13:25,1.69,14554.0,United Kingdom
473187,576784,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-16 13:40,3.75,16204.0,United Kingdom
473195,576784,21158,MOODY GIRL DOOR HANGER ,2,2011-11-16 13:40,0.39,16204.0,United Kingdom
473201,576784,23504,PLAYING CARDS JUBILEE UNION JACK,3,2011-11-16 13:40,1.25,16204.0,United Kingdom
473207,576784,22466,FAIRY TALE COTTAGE NIGHT LIGHT,1,2011-11-16 13:40,1.95,16204.0,United Kingdom
473210,576784,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-11-16 13:40,1.65,16204.0,United Kingdom
473211,576784,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,3,2011-11-16 13:40,0.55,16204.0,United Kingdom
473222,576784,35001G,HAND OPEN SHAPE GOLD,1,2011-11-16 13:40,4.25,16204.0,United Kingdom
473372,576830,23551,PACK OF 12 PAISLEY PARK TISSUES ,1,2011-11-16 14:54,0.39,14898.0,United Kingdom
473373,576830,23453,OVAL  MINI PORTRAIT FRAME,4,2011-11-16 14:54,1.95,14898.0,United Kingdom
473384,576830,22271,FELTCRAFT DOLL ROSIE,1,2011-11-16 14:54,2.95,14898.0,United Kingdom
473387,576830,22273,FELTCRAFT DOLL MOLLY,1,2011-11-16 14:54,2.95,14898.0,United Kingdom
474619,576841,23360,SET 8 CANDLES VINTAGE DOILY,1,2011-11-16 15:26,1.95,17368.0,United Kingdom
474622,576841,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-11-16 15:26,1.25,17368.0,United Kingdom
474791,576851,23322,LARGE WHITE HEART OF WICKER,1,2011-11-16 15:41,2.95,15967.0,United Kingdom
474804,576851,23439,HAND WARMER RED LOVE HEART,3,2011-11-16 15:41,2.1,15967.0,United Kingdom
474921,576857,22616,PACK OF 12 LONDON TISSUES ,1,2011-11-16 15:52,0.39,12748.0,United Kingdom
474940,576857,23090,VINTAGE GLASS T-LIGHT HOLDER,1,2011-11-16 15:52,0.83,12748.0,United Kingdom
474951,576857,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-11-16 15:52,1.25,12748.0,United Kingdom
474955,576857,22616,PACK OF 12 LONDON TISSUES ,1,2011-11-16 15:52,0.39,12748.0,United Kingdom
474956,576857,22077,6 RIBBONS RUSTIC CHARM,1,2011-11-16 15:52,1.95,12748.0,United Kingdom
474957,576857,23418,LAVENDER TOILETTE BOTTLE,1,2011-11-16 15:52,2.08,12748.0,United Kingdom
474958,576857,23399,HOME SWEET HOME HANGING HEART,1,2011-11-16 15:52,0.85,12748.0,United Kingdom
474963,576857,23329,DECORATIVE WICKER HEART LARGE,1,2011-11-16 15:52,1.65,12748.0,United Kingdom
474965,576857,23120,PACK OF 6 SMALL FRUIT STRAWS,1,2011-11-16 15:52,0.42,12748.0,United Kingdom
475160,576864,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-16 16:06,0.55,12748.0,United Kingdom
475176,576864,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-11-16 16:06,4.95,12748.0,United Kingdom
475281,576875,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-16 16:32,2.08,15805.0,United Kingdom
475419,576889,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-11-16 17:24,1.25,12748.0,United Kingdom
475714,576911,23232,WRAP VINTAGE LEAF DESIGN,25,2011-11-17 10:01,0.42,17461.0,United Kingdom
475755,576911,23236,STORAGE TIN VINTAGE DOILY ,1,2011-11-17 10:01,2.89,17461.0,United Kingdom
475758,576911,23298,SPOTTY BUNTING,1,2011-11-17 10:01,4.95,17461.0,United Kingdom
475762,576911,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-17 10:01,1.65,17461.0,United Kingdom
475763,576911,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-11-17 10:01,1.65,17461.0,United Kingdom
476003,576928,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-11-17 11:04,1.25,14102.0,United Kingdom
476004,576928,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-11-17 11:04,1.25,14102.0,United Kingdom
476107,576933,22099,CARAVAN SQUARE TISSUE BOX,1,2011-11-17 11:29,0.39,15529.0,United Kingdom
476140,576933,23367,SET 12 COLOUR PENCILS SPACEBOY ,1,2011-11-17 11:29,0.65,15529.0,United Kingdom
476153,576933,21967,PACK OF 12 SKULL TISSUES,1,2011-11-17 11:29,0.39,15529.0,United Kingdom
476170,576933,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-11-17 11:29,0.55,15529.0,United Kingdom
476544,577024,84821,DANISH ROSE DELUXE COASTER,12,2011-11-17 12:47,0.85,14704.0,United Kingdom
476546,577024,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-11-17 12:47,3.75,14704.0,United Kingdom
476563,577024,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2011-11-17 12:47,1.25,14704.0,United Kingdom
476566,577024,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,2011-11-17 12:47,1.25,14704.0,United Kingdom
476780,577034,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,2011-11-17 13:16,1.45,12847.0,United Kingdom
476786,577034,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1,2011-11-17 13:16,1.45,12847.0,United Kingdom
476792,577034,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-17 13:16,1.25,12847.0,United Kingdom
476794,577034,72122,COFFEE SCENT PILLAR CANDLE,1,2011-11-17 13:16,0.95,12847.0,United Kingdom
476813,577034,22066,LOVE HEART TRINKET POT,8,2011-11-17 13:16,0.39,12847.0,United Kingdom
476819,577034,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-11-17 13:16,1.25,12847.0,United Kingdom
476827,577034,51014C,"FEATHER PEN,COAL BLACK",12,2011-11-17 13:16,0.39,12847.0,United Kingdom
477147,577051,21390,FILIGRIS HEART WITH BUTTERFLY,1,2011-11-17 14:02,1.25,14034.0,United Kingdom
477151,577051,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-11-17 14:02,0.85,14034.0,United Kingdom
477178,577051,23431,NATURAL HANGING QUILTED HEARTS ,1,2011-11-17 14:02,0.83,14034.0,United Kingdom
477220,577052,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-17 14:08,3.75,17397.0,United Kingdom
477221,577052,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-11-17 14:08,3.75,17397.0,United Kingdom
477226,577052,22801,ANTIQUE GLASS PEDESTAL BOWL,2,2011-11-17 14:08,3.75,17397.0,United Kingdom
477285,577056,17021,NAMASTE SWAGAT INCENSE,6,2011-11-17 14:24,0.3,17985.0,United Kingdom
477287,577056,17021,NAMASTE SWAGAT INCENSE,6,2011-11-17 14:24,0.3,17985.0,United Kingdom
477363,577057,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-11-17 14:26,2.95,12748.0,United Kingdom
477366,577057,22633,HAND WARMER UNION JACK,1,2011-11-17 14:26,2.1,12748.0,United Kingdom
477374,577057,21723,ALPHABET HEARTS STICKER SHEET,1,2011-11-17 14:26,0.85,12748.0,United Kingdom
477387,577057,23298,SPOTTY BUNTING,1,2011-11-17 14:26,4.95,12748.0,United Kingdom
477389,577057,23154,SET OF 4 JAM JAR MAGNETS,1,2011-11-17 14:26,2.08,12748.0,United Kingdom
477393,577057,22633,HAND WARMER UNION JACK,1,2011-11-17 14:26,2.1,12748.0,United Kingdom
477396,577057,22632,HAND WARMER RED RETROSPOT,1,2011-11-17 14:26,2.1,12748.0,United Kingdom
477418,577057,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-11-17 14:26,1.25,12748.0,United Kingdom
477419,577057,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-11-17 14:26,8.25,12748.0,United Kingdom
477423,577057,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-11-17 14:26,2.08,12748.0,United Kingdom
477425,577057,23080,RED METAL BOX TOP SECRET,1,2011-11-17 14:26,8.25,12748.0,United Kingdom
477435,577057,22386,JUMBO BAG PINK POLKADOT,1,2011-11-17 14:26,2.08,12748.0,United Kingdom
477436,577057,21930,JUMBO STORAGE BAG SKULLS,1,2011-11-17 14:26,2.08,12748.0,United Kingdom
477437,577057,23581,JUMBO BAG PAISLEY PARK,1,2011-11-17 14:26,2.08,12748.0,United Kingdom
477449,577057,21306,SET/4 DAISY MIRROR MAGNETS,1,2011-11-17 14:26,0.29,12748.0,United Kingdom
477487,577058,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-17 14:29,4.95,18122.0,United Kingdom
477498,577058,20985,HEART CALCULATOR,1,2011-11-17 14:29,1.25,18122.0,United Kingdom
477507,577058,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-11-17 14:29,2.95,18122.0,United Kingdom
477521,577058,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-17 14:29,1.65,18122.0,United Kingdom
477544,577058,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-17 14:29,4.95,18122.0,United Kingdom
477751,577076,21026,SPACE OWL,1,2011-11-17 15:08,1.25,14362.0,United Kingdom
477763,577076,21032,SPACE CADET WHITE,1,2011-11-17 15:08,1.25,14362.0,United Kingdom
477764,577076,85089,CANDY SPOT BUNNY,1,2011-11-17 15:08,2.95,14362.0,United Kingdom
477766,577076,21841,BABY MOUSE RED GINGHAM DRESS,1,2011-11-17 15:08,4.25,14362.0,United Kingdom
478740,577106,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-11-17 17:18,3.75,14456.0,United Kingdom
478747,577106,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-11-17 17:18,1.25,14456.0,United Kingdom
479077,577128,85136A,YELLOW SHARK HELICOPTER,1,2011-11-17 19:48,7.95,14508.0,United Kingdom
479078,577128,22536,MAGIC DRAWING SLATE PURDEY,1,2011-11-17 19:48,0.42,14508.0,United Kingdom
479507,577167,22631,CIRCUS PARADE LUNCH BOX ,1,2011-11-18 10:41,1.95,16511.0,United Kingdom
479527,577167,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-11-18 10:41,2.08,16511.0,United Kingdom
479534,577167,22118,JOY WOODEN BLOCK LETTERS,1,2011-11-18 10:41,4.95,16511.0,United Kingdom
479541,577167,21065,BOOM BOX SPEAKER GIRLS,1,2011-11-18 10:41,5.95,16511.0,United Kingdom
479711,577174,23214,JINGLE BELL HEART ANTIQUE GOLD,1,2011-11-18 10:58,2.08,17841.0,United Kingdom
479851,577217,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-11-18 11:53,3.75,17324.0,United Kingdom
479881,577228,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,2011-11-18 12:07,4.15,12391.0,Cyprus
479887,577228,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-11-18 12:07,2.1,12391.0,Cyprus
479894,577228,84580,MOUSE TOY WITH PINK T-SHIRT,1,2011-11-18 12:07,3.75,12391.0,Cyprus
479896,577228,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,2011-11-18 12:07,4.15,12391.0,Cyprus
479898,577228,22270,HAPPY EASTER HANGING DECORATION,1,2011-11-18 12:07,3.75,12391.0,Cyprus
479900,577228,22435,SET OF 9 HEART SHAPED BALLOONS,1,2011-11-18 12:07,1.25,12391.0,Cyprus
479931,577228,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-11-18 12:07,2.08,12391.0,Cyprus
480089,577252,22865,HAND WARMER OWL DESIGN,1,2011-11-18 12:22,2.1,18034.0,United Kingdom
480090,577252,22834,HAND WARMER BABUSHKA DESIGN,1,2011-11-18 12:22,2.1,18034.0,United Kingdom
480239,577296,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1,2011-11-18 12:47,2.55,17286.0,United Kingdom
480347,577297,22154,ANGEL DECORATION 3 BUTTONS ,2,2011-11-18 12:48,0.42,14593.0,United Kingdom
480403,577300,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-18 12:53,4.95,16924.0,United Kingdom
480408,577300,21311,SET/4 BIRD MIRROR MAGNETS ,24,2011-11-18 12:53,0.29,16924.0,United Kingdom
480449,577302,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-18 12:57,0.95,17904.0,United Kingdom
480450,577302,21888,BINGO SET,1,2011-11-18 12:57,3.75,17904.0,United Kingdom
480453,577302,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-18 12:57,0.95,17904.0,United Kingdom
480457,577302,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-18 12:57,4.95,17904.0,United Kingdom
480569,577311,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-11-18 13:16,2.08,18225.0,United Kingdom
480570,577311,23581,JUMBO BAG PAISLEY PARK,1,2011-11-18 13:16,2.08,18225.0,United Kingdom
480743,577317,23206,LUNCH BAG APPLE DESIGN,1,2011-11-18 13:33,1.65,16426.0,United Kingdom
480752,577317,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-18 13:33,1.65,16426.0,United Kingdom
480753,577317,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-18 13:33,1.65,16426.0,United Kingdom
480757,577317,23681,LUNCH BAG RED VINTAGE DOILY,1,2011-11-18 13:33,1.65,16426.0,United Kingdom
480758,577317,20725,LUNCH BAG RED RETROSPOT,1,2011-11-18 13:33,1.65,16426.0,United Kingdom
480775,577317,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-18 13:33,2.1,16426.0,United Kingdom
480779,577317,23421,PANTRY HOOK SPATULA,2,2011-11-18 13:33,2.08,16426.0,United Kingdom
480824,577319,23085,ANTIQUE SILVER BAUBLE LAMP  ,1,2011-11-18 13:43,10.4,17301.0,United Kingdom
480834,577319,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-11-18 13:43,2.1,17301.0,United Kingdom
480836,577319,23333,IVORY WICKER HEART MEDIUM,3,2011-11-18 13:43,1.25,17301.0,United Kingdom
480837,577319,23332,IVORY WICKER HEART LARGE,3,2011-11-18 13:43,1.65,17301.0,United Kingdom
480845,577319,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2011-11-18 13:43,0.29,17301.0,United Kingdom
480858,577319,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,2011-11-18 13:43,1.25,17301.0,United Kingdom
480861,577319,23085,ANTIQUE SILVER BAUBLE LAMP  ,1,2011-11-18 13:43,10.4,17301.0,United Kingdom
480993,577331,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-11-18 14:23,1.65,14667.0,United Kingdom
481090,577337,23313,VINTAGE CHRISTMAS BUNTING,2,2011-11-18 14:51,4.95,15494.0,United Kingdom
481097,577337,23036,T-LIGHT HOLDER SILVER PETIT FOUR ,1,2011-11-18 14:51,1.25,15494.0,United Kingdom
481823,577359,82583,HOT BATHS METAL SIGN,1,2011-11-18 16:07,2.1,14903.0,United Kingdom
482268,577438,22865,HAND WARMER OWL DESIGN,1,2011-11-20 11:09,2.1,18118.0,United Kingdom
482334,577469,23398,HANGING HEART BONHEUR,2,2011-11-20 11:25,0.85,15009.0,United Kingdom
482400,577473,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-20 11:28,4.95,15919.0,United Kingdom
482401,577473,21584,RETROSPOT SMALL TUBE MATCHES,3,2011-11-20 11:28,1.65,15919.0,United Kingdom
482408,577473,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-20 11:28,0.42,15919.0,United Kingdom
482424,577473,22097,SWALLOW SQUARE TISSUE BOX,2,2011-11-20 11:28,0.39,15919.0,United Kingdom
482425,577473,22096,PINK PAISLEY SQUARE TISSUE BOX ,3,2011-11-20 11:28,0.39,15919.0,United Kingdom
482444,577473,23203,JUMBO BAG VINTAGE DOILY ,1,2011-11-20 11:28,2.08,15919.0,United Kingdom
482445,577473,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-20 11:28,0.42,15919.0,United Kingdom
482461,577473,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-11-20 11:28,4.95,15919.0,United Kingdom
482464,577473,23154,SET OF 4 JAM JAR MAGNETS,1,2011-11-20 11:28,2.08,15919.0,United Kingdom
482472,577473,22962,JAM JAR WITH PINK LID,6,2011-11-20 11:28,0.85,15919.0,United Kingdom
482473,577473,23546,WRAP PAISLEY PARK ,25,2011-11-20 11:28,0.42,15919.0,United Kingdom
482612,577480,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-20 11:37,2.95,14525.0,United Kingdom
482634,577480,23112,PARISIENNE CURIO CABINET,1,2011-11-20 11:37,7.5,14525.0,United Kingdom
482692,577482,23332,IVORY WICKER HEART LARGE,6,2011-11-20 11:43,1.65,16762.0,United Kingdom
482693,577482,23333,IVORY WICKER HEART MEDIUM,12,2011-11-20 11:43,1.25,16762.0,United Kingdom
482694,577482,23321,SMALL WHITE HEART OF WICKER,6,2011-11-20 11:43,1.65,16762.0,United Kingdom
482695,577482,23269,SET OF 2 CERAMIC CHRISTMAS TREES,6,2011-11-20 11:43,1.45,16762.0,United Kingdom
482696,577482,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,2011-11-20 11:43,1.45,16762.0,United Kingdom
482697,577482,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-20 11:43,1.69,16762.0,United Kingdom
482698,577482,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-20 11:43,1.69,16762.0,United Kingdom
482699,577482,20727,LUNCH BAG  BLACK SKULL.,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482700,577482,20726,LUNCH BAG WOODLAND,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482701,577482,23583,LUNCH BAG PAISLEY PARK  ,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482702,577482,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482703,577482,22382,LUNCH BAG SPACEBOY DESIGN ,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482704,577482,20728,LUNCH BAG CARS BLUE,5,2011-11-20 11:43,1.65,16762.0,United Kingdom
482705,577482,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-11-20 11:43,1.65,16762.0,United Kingdom
482706,577482,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-20 11:43,1.65,16762.0,United Kingdom
482707,577482,23302,KNEELING MAT HOUSEWORK  DESIGN,6,2011-11-20 11:43,1.65,16762.0,United Kingdom
482711,577482,21484,CHICK GREY HOT WATER BOTTLE,2,2011-11-20 11:43,4.25,16762.0,United Kingdom
482712,577482,23356,LOVE HOT WATER BOTTLE,2,2011-11-20 11:43,5.95,16762.0,United Kingdom
482713,577482,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-11-20 11:43,4.25,16762.0,United Kingdom
482714,577482,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-11-20 11:43,4.95,16762.0,United Kingdom
482715,577482,23355,HOT WATER BOTTLE KEEP CALM,3,2011-11-20 11:43,4.95,16762.0,United Kingdom
482716,577482,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2011-11-20 11:43,2.95,16762.0,United Kingdom
482717,577482,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-20 11:43,4.95,16762.0,United Kingdom
482718,577482,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-11-20 11:43,4.25,16762.0,United Kingdom
482719,577482,23389,SPACEBOY MINI BACKPACK,2,2011-11-20 11:43,4.15,16762.0,United Kingdom
482720,577482,23388,WOODLAND MINI BACKPACK,2,2011-11-20 11:43,4.15,16762.0,United Kingdom
482749,577483,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-11-20 11:50,8.5,14502.0,United Kingdom
482854,577485,23439,HAND WARMER RED LOVE HEART,1,2011-11-20 11:56,2.1,16360.0,United Kingdom
482877,577485,21899,GARAGE KEY FOB,2,2011-11-20 11:56,0.65,16360.0,United Kingdom
482880,577485,23370,SET 36 COLOURING PENCILS DOILY,1,2011-11-20 11:56,1.25,16360.0,United Kingdom
482951,577485,22940,FELTCRAFT CHRISTMAS FAIRY,2,2011-11-20 11:56,4.25,16360.0,United Kingdom
483010,577489,23221,REINDEER HEART DECORATION SILVER,1,2011-11-20 12:07,0.83,,United Kingdom
483031,577490,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-20 12:11,0.55,16464.0,United Kingdom
483112,577493,23206,LUNCH BAG APPLE DESIGN,1,2011-11-20 12:13,1.65,17323.0,United Kingdom
483116,577493,22384,LUNCH BAG PINK POLKADOT,3,2011-11-20 12:13,1.65,17323.0,United Kingdom
483117,577493,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-20 12:13,1.65,17323.0,United Kingdom
483174,577495,23245,SET OF 3 REGENCY CAKE TINS,1,2011-11-20 12:20,4.95,14704.0,United Kingdom
483178,577495,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-20 12:20,0.95,14704.0,United Kingdom
