CustomerID,Date,Country,MonthYear,Week,TotalAmount,CountOfUniqueInvoices
17034.0,2011-09-21,United Kingdom,2011-09,2011-09-19,223.07999999999998,1
17034.0,2011-11-23,United Kingdom,2011-11,2011-11-21,380.64,1
17035.0,2011-02-01,United Kingdom,2011-02,2011-01-31,259.51,1
17035.0,2011-04-08,United Kingdom,2011-04,2011-04-04,174.02,1
17037.0,2011-09-13,United Kingdom,2011-09,2011-09-12,1267.32,1
17038.0,2011-11-09,United Kingdom,2011-11,2011-11-07,112.4,1
17040.0,2011-07-25,United Kingdom,2011-07,2011-07-25,449.73,1
17041.0,2010-12-14,United Kingdom,2010-12,2010-12-13,304.5,1
17041.0,2011-08-23,United Kingdom,2011-08,2011-08-22,446.39,1
17041.0,2011-11-13,United Kingdom,2011-11,2011-11-07,330.68,1
17042.0,2011-04-06,United Kingdom,2011-04,2011-04-04,273.21,1
17042.0,2011-05-27,United Kingdom,2011-05,2011-05-23,222.18,1
17042.0,2011-07-08,United Kingdom,2011-07,2011-07-04,185.51,1
17042.0,2011-08-10,United Kingdom,2011-08,2011-08-08,241.92000000000002,1
17042.0,2011-12-07,United Kingdom,2011-12,2011-12-05,121.56,1
17043.0,2011-03-18,United Kingdom,2011-03,2011-03-14,174.6,1
17043.0,2011-06-14,United Kingdom,2011-06,2011-06-13,150.37,1
17043.0,2011-10-19,United Kingdom,2011-10,2011-10-17,768.85,1
17043.0,2011-11-07,United Kingdom,2011-11,2011-11-07,641.36,1
17044.0,2011-11-14,United Kingdom,2011-11,2011-11-14,948.48,1
17045.0,2011-04-06,United Kingdom,2011-04,2011-04-04,39.95,1
17045.0,2011-07-06,United Kingdom,2011-07,2011-07-04,108.4,1
17045.0,2011-08-18,United Kingdom,2011-08,2011-08-15,191.09,1
17046.0,2011-07-05,United Kingdom,2011-07,2011-07-04,642.02,1
17047.0,2011-05-18,United Kingdom,2011-05,2011-05-16,749.4300000000001,2
17047.0,2011-09-15,United Kingdom,2011-09,2011-09-12,351.47,1
17048.0,2011-01-12,United Kingdom,2011-01,2011-01-10,258.41,1
17048.0,2011-03-02,United Kingdom,2011-03,2011-02-28,501.99,1
17048.0,2011-08-14,United Kingdom,2011-08,2011-08-08,164.95000000000002,1
17049.0,2011-03-09,United Kingdom,2011-03,2011-03-07,924.5400000000001,1
17049.0,2011-05-09,United Kingdom,2011-05,2011-05-09,657.26,2
17049.0,2011-07-05,United Kingdom,2011-07,2011-07-04,694.57,1
17049.0,2011-08-14,United Kingdom,2011-08,2011-08-08,330.28,1
17049.0,2011-09-16,United Kingdom,2011-09,2011-09-12,635.19,1
17049.0,2011-10-17,United Kingdom,2011-10,2011-10-17,1283.96,1
17049.0,2011-11-18,United Kingdom,2011-11,2011-11-14,738.1800000000001,1
17049.0,2011-12-07,United Kingdom,2011-12,2011-12-05,396.0,1
17050.0,2011-02-13,United Kingdom,2011-02,2011-02-07,131.4,1
17050.0,2011-02-20,United Kingdom,2011-02,2011-02-14,540.94,1
17050.0,2011-03-06,United Kingdom,2011-03,2011-02-28,841.37,1
17050.0,2011-04-03,United Kingdom,2011-04,2011-03-28,687.13,1
17050.0,2011-06-05,United Kingdom,2011-06,2011-05-30,459.75,1
17050.0,2011-09-04,United Kingdom,2011-09,2011-08-29,568.25,1
17051.0,2011-05-29,United Kingdom,2011-05,2011-05-23,247.14000000000001,1
17052.0,2011-11-11,United Kingdom,2011-11,2011-11-07,413.75,1
17053.0,2011-08-01,United Kingdom,2011-08,2011-08-01,498.48,1
17054.0,2011-04-08,United Kingdom,2011-04,2011-04-04,314.07,1
17054.0,2011-04-18,United Kingdom,2011-04,2011-04-18,298.3,1
17054.0,2011-05-16,United Kingdom,2011-05,2011-05-16,306.45,1
17054.0,2011-07-25,United Kingdom,2011-07,2011-07-25,288.5,1
17054.0,2011-11-11,United Kingdom,2011-11,2011-11-07,149.01,1
17058.0,2011-04-14,United Kingdom,2011-04,2011-04-11,582.72,1
17058.0,2011-05-24,United Kingdom,2011-05,2011-05-23,236.94,1
17058.0,2011-09-19,United Kingdom,2011-09,2011-09-19,360.23,1
17059.0,2010-12-05,United Kingdom,2010-12,2010-11-29,722.36,1
17059.0,2011-03-24,United Kingdom,2011-03,2011-03-21,459.3,1
17059.0,2011-05-26,United Kingdom,2011-05,2011-05-23,329.01,1
17059.0,2011-08-21,United Kingdom,2011-08,2011-08-15,739.43,1
17059.0,2011-11-10,United Kingdom,2011-11,2011-11-07,844.94,1
17060.0,2011-03-18,United Kingdom,2011-03,2011-03-14,234.24,1
17061.0,2011-04-21,United Kingdom,2011-04,2011-04-18,1938.75,2
17061.0,2011-04-26,United Kingdom,2011-04,2011-04-25,60.660000000000004,2
17061.0,2011-05-05,United Kingdom,2011-05,2011-05-02,484.12000000000006,1
17061.0,2011-05-13,United Kingdom,2011-05,2011-05-09,384.0,1
17061.0,2011-05-31,United Kingdom,2011-05,2011-05-30,382.70000000000005,1
17061.0,2011-06-24,United Kingdom,2011-06,2011-06-20,671.9,1
17061.0,2011-07-15,United Kingdom,2011-07,2011-07-11,329.30000000000007,1
17061.0,2011-08-21,United Kingdom,2011-08,2011-08-15,407.4,1
17061.0,2011-09-27,United Kingdom,2011-09,2011-09-26,573.4,1
17062.0,2010-12-05,United Kingdom,2010-12,2010-11-29,179.64000000000001,1
17062.0,2010-12-09,United Kingdom,2010-12,2010-12-06,114.79,1
17062.0,2010-12-16,United Kingdom,2010-12,2010-12-13,141.3,1
17062.0,2011-01-30,United Kingdom,2011-01,2011-01-24,102.64,1
17063.0,2011-02-23,United Kingdom,2011-02,2011-02-21,319.37,2
17063.0,2011-06-29,United Kingdom,2011-06,2011-06-27,352.5,2
17063.0,2011-10-13,United Kingdom,2011-10,2011-10-10,423.1,2
17063.0,2011-11-18,United Kingdom,2011-11,2011-11-14,366.17,1
17064.0,2011-01-16,United Kingdom,2011-01,2011-01-10,147.85,1
17064.0,2011-06-10,United Kingdom,2011-06,2011-06-06,313.45000000000005,1
17064.0,2011-10-12,United Kingdom,2011-10,2011-10-10,398.05,1
17068.0,2010-12-06,United Kingdom,2010-12,2010-12-06,166.15,1
17068.0,2010-12-16,United Kingdom,2010-12,2010-12-13,131.3,1
17068.0,2011-01-13,United Kingdom,2011-01,2011-01-10,104.0,1
17068.0,2011-01-31,United Kingdom,2011-01,2011-01-31,453.7,1
17068.0,2011-03-01,United Kingdom,2011-03,2011-02-28,182.7,1
17068.0,2011-03-20,United Kingdom,2011-03,2011-03-14,185.85,1
17068.0,2011-04-14,United Kingdom,2011-04,2011-04-11,422.55,1
17068.0,2011-04-28,United Kingdom,2011-04,2011-04-25,385.5,1
17068.0,2011-05-06,United Kingdom,2011-05,2011-05-02,112.05000000000001,1
17068.0,2011-05-19,United Kingdom,2011-05,2011-05-16,192.3,1
17068.0,2011-06-03,United Kingdom,2011-06,2011-05-30,312.75,1
17068.0,2011-07-14,United Kingdom,2011-07,2011-07-11,170.45,1
17068.0,2011-07-15,United Kingdom,2011-07,2011-07-11,16.5,1
17068.0,2011-07-27,United Kingdom,2011-07,2011-07-25,239.0,1
17068.0,2011-08-21,United Kingdom,2011-08,2011-08-15,206.69,1
17068.0,2011-09-06,United Kingdom,2011-09,2011-09-05,257.8,1
17068.0,2011-09-16,United Kingdom,2011-09,2011-09-12,287.40000000000003,1
17068.0,2011-10-06,United Kingdom,2011-10,2011-10-03,108.35,1
17068.0,2011-10-21,United Kingdom,2011-10,2011-10-17,307.32,1
17068.0,2011-11-13,United Kingdom,2011-11,2011-11-07,141.44,1
17068.0,2011-11-27,United Kingdom,2011-11,2011-11-21,168.34,1
17069.0,2010-12-01,United Kingdom,2010-12,2010-11-29,277.05,1
17069.0,2010-12-20,United Kingdom,2010-12,2010-12-20,306.15000000000003,1
17069.0,2011-04-11,United Kingdom,2011-04,2011-04-11,476.37,1
17069.0,2011-04-27,United Kingdom,2011-04,2011-04-25,13.500000000000002,1
17069.0,2011-07-07,United Kingdom,2011-07,2011-07-04,422.72,1
17069.0,2011-09-19,United Kingdom,2011-09,2011-09-19,545.78,1
17069.0,2011-09-23,United Kingdom,2011-09,2011-09-19,17.34,1
17069.0,2011-11-11,United Kingdom,2011-11,2011-11-07,650.79,2
17070.0,2011-08-17,United Kingdom,2011-08,2011-08-15,312.14,1
17071.0,2011-02-03,United Kingdom,2011-02,2011-01-31,308.55,1
17071.0,2011-03-31,United Kingdom,2011-03,2011-03-28,204.78,1
17071.0,2011-04-14,United Kingdom,2011-04,2011-04-11,278.5,1
17071.0,2011-06-05,United Kingdom,2011-06,2011-05-30,252.19,1
17071.0,2011-07-28,United Kingdom,2011-07,2011-07-25,358.4,2
17071.0,2011-09-12,United Kingdom,2011-09,2011-09-12,291.8,1
17071.0,2011-10-11,United Kingdom,2011-10,2011-10-10,302.65000000000003,1
17071.0,2011-11-11,United Kingdom,2011-11,2011-11-07,432.16,1
17073.0,2011-08-22,United Kingdom,2011-08,2011-08-22,453.79,1
17073.0,2011-09-18,United Kingdom,2011-09,2011-09-12,387.4,1
17073.0,2011-10-18,United Kingdom,2011-10,2011-10-17,325.53,1
17073.0,2011-11-22,United Kingdom,2011-11,2011-11-21,279.37,1
17075.0,2011-01-26,United Kingdom,2011-01,2011-01-24,188.86,1
17075.0,2011-02-22,United Kingdom,2011-02,2011-02-21,373.74,1
17075.0,2011-03-31,United Kingdom,2011-03,2011-03-28,133.47,1
17075.0,2011-11-22,United Kingdom,2011-11,2011-11-21,138.05,1
17076.0,2010-12-10,United Kingdom,2010-12,2010-12-06,151.5,1
17076.0,2011-03-11,United Kingdom,2011-03,2011-03-07,182.7,1
17076.0,2011-11-03,United Kingdom,2011-11,2011-10-31,506.88,1
17078.0,2011-11-03,United Kingdom,2011-11,2011-10-31,378.2,2
17079.0,2011-09-22,United Kingdom,2011-09,2011-09-19,118.80000000000001,1
17080.0,2011-03-15,United Kingdom,2011-03,2011-03-14,76.32000000000001,1
17080.0,2011-11-17,United Kingdom,2011-11,2011-11-14,211.29999999999998,1
17081.0,2011-10-24,United Kingdom,2011-10,2011-10-24,111.9,1
17081.0,2011-11-14,United Kingdom,2011-11,2011-11-14,178.26,1
17082.0,2011-01-25,United Kingdom,2011-01,2011-01-24,636.94,1
17082.0,2011-11-06,United Kingdom,2011-11,2011-10-31,1366.91,1
17083.0,2011-02-09,United Kingdom,2011-02,2011-02-07,691.36,1
17083.0,2011-02-17,United Kingdom,2011-02,2011-02-14,304.65999999999997,1
17083.0,2011-08-22,United Kingdom,2011-08,2011-08-22,409.76,1
17084.0,2011-11-04,United Kingdom,2011-11,2011-10-31,2949.75,2
17085.0,2010-12-12,United Kingdom,2010-12,2010-12-06,452.99,1
17085.0,2010-12-20,United Kingdom,2010-12,2010-12-20,287.45,1
17085.0,2011-02-13,United Kingdom,2011-02,2011-02-07,233.96,1
17085.0,2011-04-03,United Kingdom,2011-04,2011-03-28,244.5,1
17085.0,2011-08-08,United Kingdom,2011-08,2011-08-08,347.75,1
17086.0,2011-10-07,United Kingdom,2011-10,2011-10-03,412.47,1
17086.0,2011-10-21,United Kingdom,2011-10,2011-10-17,229.41,1
17086.0,2011-11-03,United Kingdom,2011-11,2011-10-31,302.21999999999997,1
17086.0,2011-11-09,United Kingdom,2011-11,2011-11-07,307.96,1
17086.0,2011-11-15,United Kingdom,2011-11,2011-11-14,338.15999999999997,1
17086.0,2011-12-02,United Kingdom,2011-12,2011-11-28,459.86,1
17088.0,2011-03-31,United Kingdom,2011-03,2011-03-28,1015.83,1
17088.0,2011-06-10,United Kingdom,2011-06,2011-06-06,383.28000000000003,1
17088.0,2011-09-28,United Kingdom,2011-09,2011-09-26,352.62,1
17088.0,2011-11-11,United Kingdom,2011-11,2011-11-07,239.28,1
17090.0,2010-12-20,United Kingdom,2010-12,2010-12-20,61.199999999999996,1
17090.0,2011-02-24,United Kingdom,2011-02,2011-02-21,400.8,1
17090.0,2011-04-26,United Kingdom,2011-04,2011-04-25,187.04999999999998,1
17090.0,2011-09-02,United Kingdom,2011-09,2011-08-29,162.72,1
17090.0,2011-09-12,United Kingdom,2011-09,2011-09-12,705.74,1
17090.0,2011-10-18,United Kingdom,2011-10,2011-10-17,302.40000000000003,1
17090.0,2011-12-05,United Kingdom,2011-12,2011-12-05,224.04000000000002,1
17091.0,2010-12-07,United Kingdom,2010-12,2010-12-06,293.45000000000005,1
17091.0,2011-01-19,United Kingdom,2011-01,2011-01-17,594.7,1
17091.0,2011-04-13,United Kingdom,2011-04,2011-04-11,505.57,1
17091.0,2011-06-07,United Kingdom,2011-06,2011-06-06,600.69,2
17091.0,2011-09-02,United Kingdom,2011-09,2011-08-29,697.59,2
17091.0,2011-11-08,United Kingdom,2011-11,2011-11-07,684.96,1
17091.0,2011-12-07,United Kingdom,2011-12,2011-12-05,450.8,1
17092.0,2011-03-07,United Kingdom,2011-03,2011-03-07,134.9,1
17092.0,2011-08-05,United Kingdom,2011-08,2011-08-01,498.17,1
17092.0,2011-09-13,United Kingdom,2011-09,2011-09-12,356.6,1
17092.0,2011-10-20,United Kingdom,2011-10,2011-10-17,788.11,1
17094.0,2011-01-21,United Kingdom,2011-01,2011-01-17,302.0,1
17095.0,2011-01-09,United Kingdom,2011-01,2011-01-03,313.15,1
17095.0,2011-02-13,United Kingdom,2011-02,2011-02-07,230.81,1
17095.0,2011-11-17,United Kingdom,2011-11,2011-11-14,780.1999999999999,1
17096.0,2011-03-23,United Kingdom,2011-03,2011-03-21,133.49,1
17096.0,2011-07-19,United Kingdom,2011-07,2011-07-18,310.45,1
17096.0,2011-10-12,United Kingdom,2011-10,2011-10-10,263.61,1
17096.0,2011-11-24,United Kingdom,2011-11,2011-11-21,314.58,1
17097.0,2010-12-09,Spain,2010-12,2010-12-06,174.72,1
17097.0,2011-01-19,Spain,2011-01,2011-01-17,112.92,1
17097.0,2011-08-16,Spain,2011-08,2011-08-15,200.24,2
17097.0,2011-08-21,Spain,2011-08,2011-08-15,13.25,1
17097.0,2011-08-31,Spain,2011-08,2011-08-29,138.39999999999998,1
17097.0,2011-11-29,Spain,2011-11,2011-11-28,170.74,1
17097.0,2011-12-07,Spain,2011-12,2011-12-05,144.15,1
17100.0,2011-11-21,United Kingdom,2011-11,2011-11-21,971.74,2
17101.0,2011-06-14,United Kingdom,2011-06,2011-06-13,230.57999999999998,1
17101.0,2011-10-19,United Kingdom,2011-10,2011-10-17,669.1500000000001,1
17101.0,2011-11-10,United Kingdom,2011-11,2011-11-07,471.0,1
17101.0,2011-11-29,United Kingdom,2011-11,2011-11-28,251.0,1
17102.0,2011-03-23,United Kingdom,2011-03,2011-03-21,25.5,1
17105.0,2011-02-06,United Kingdom,2011-02,2011-01-31,319.4,1
17105.0,2011-07-03,United Kingdom,2011-07,2011-06-27,346.38,1
17107.0,2011-03-06,United Kingdom,2011-03,2011-02-28,1695.21,1
17107.0,2011-05-15,United Kingdom,2011-05,2011-05-09,2423.6,1
17107.0,2011-07-07,United Kingdom,2011-07,2011-07-04,2215.25,1
17107.0,2011-09-25,United Kingdom,2011-09,2011-09-19,2182.71,1
17107.0,2011-11-06,United Kingdom,2011-11,2011-10-31,2298.66,2
17109.0,2011-04-21,United Kingdom,2011-04,2011-04-18,464.59000000000003,2
17109.0,2011-10-26,United Kingdom,2011-10,2011-10-24,109.17000000000002,1
17109.0,2011-11-07,United Kingdom,2011-11,2011-11-07,202.42000000000002,2
17109.0,2011-11-10,United Kingdom,2011-11,2011-11-07,108.86,1
17110.0,2011-06-27,United Kingdom,2011-06,2011-06-27,163.29999999999998,1
17111.0,2011-10-23,United Kingdom,2011-10,2011-10-17,248.61,1
17114.0,2011-01-09,United Kingdom,2011-01,2011-01-03,142.24,1
17114.0,2011-02-15,United Kingdom,2011-02,2011-02-14,127.95,1
17114.0,2011-04-04,United Kingdom,2011-04,2011-04-04,130.2,1
17114.0,2011-05-15,United Kingdom,2011-05,2011-05-09,45.7,1
17114.0,2011-06-26,United Kingdom,2011-06,2011-06-20,45.5,1
17114.0,2011-07-24,United Kingdom,2011-07,2011-07-18,112.0,1
17114.0,2011-11-06,United Kingdom,2011-11,2011-10-31,114.14,1
17114.0,2011-12-04,United Kingdom,2011-12,2011-11-28,90.89,1
17115.0,2011-04-20,United Kingdom,2011-04,2011-04-18,310.02,1
17115.0,2011-06-10,United Kingdom,2011-06,2011-06-06,302.8,1
17115.0,2011-12-01,United Kingdom,2011-12,2011-11-28,224.68,1
17117.0,2011-02-24,United Kingdom,2011-02,2011-02-21,116.19999999999999,1
17118.0,2011-01-26,United Kingdom,2011-01,2011-01-24,157.02,1
17119.0,2011-10-11,United Kingdom,2011-10,2011-10-10,547.25,1
17119.0,2011-12-06,United Kingdom,2011-12,2011-12-05,59.66,1
17120.0,2011-04-20,United Kingdom,2011-04,2011-04-18,307.46,1
17122.0,2011-08-12,United Kingdom,2011-08,2011-08-08,138.32,1
17123.0,2011-07-01,United Kingdom,2011-07,2011-06-27,345.29999999999995,1
17124.0,2011-06-07,United Kingdom,2011-06,2011-06-06,298.89,1
17125.0,2011-10-20,United Kingdom,2011-10,2011-10-17,259.35,1
17126.0,2010-12-12,United Kingdom,2010-12,2010-12-06,212.6,1
17126.0,2011-02-13,United Kingdom,2011-02,2011-02-07,302.67,1
17126.0,2011-07-10,United Kingdom,2011-07,2011-07-04,489.48,3
17128.0,2011-01-09,United Kingdom,2011-01,2011-01-03,157.09,1
17131.0,2011-09-25,United Kingdom,2011-09,2011-09-19,789.77,1
17131.0,2011-10-23,United Kingdom,2011-10,2011-10-17,492.67,2
17131.0,2011-11-06,United Kingdom,2011-11,2011-10-31,113.39999999999999,1
17131.0,2011-12-04,United Kingdom,2011-12,2011-11-28,1067.33,1
17133.0,2011-03-18,United Kingdom,2011-03,2011-03-14,683.4200000000001,1
17133.0,2011-04-07,United Kingdom,2011-04,2011-04-04,358.25000000000006,1
17133.0,2011-06-02,United Kingdom,2011-06,2011-05-30,1437.12,1
17133.0,2011-09-13,United Kingdom,2011-09,2011-09-12,1658.9,1
17133.0,2011-11-06,United Kingdom,2011-11,2011-10-31,399.6,1
17133.0,2011-11-24,United Kingdom,2011-11,2011-11-21,354.95000000000005,2
17134.0,2011-03-20,United Kingdom,2011-03,2011-03-14,330.5,1
17134.0,2011-08-25,United Kingdom,2011-08,2011-08-22,94.5,1
17135.0,2010-12-03,United Kingdom,2010-12,2010-11-29,215.57999999999998,1
17135.0,2011-02-23,United Kingdom,2011-02,2011-02-21,284.97,1
17135.0,2011-10-18,United Kingdom,2011-10,2011-10-17,205.06,1
17135.0,2011-11-02,United Kingdom,2011-11,2011-10-31,184.42,2
17135.0,2011-11-23,United Kingdom,2011-11,2011-11-21,249.7,2
17138.0,2011-03-09,United Kingdom,2011-03,2011-03-07,380.5,1
17139.0,2011-02-24,United Kingdom,2011-02,2011-02-21,2639.38,1
17139.0,2011-03-25,United Kingdom,2011-03,2011-03-21,708.66,1
17139.0,2011-05-13,United Kingdom,2011-05,2011-05-09,1357.86,2
17139.0,2011-06-17,United Kingdom,2011-06,2011-06-13,888.97,2
17139.0,2011-08-09,United Kingdom,2011-08,2011-08-08,1256.95,1
17139.0,2011-09-12,United Kingdom,2011-09,2011-09-12,1535.24,1
17139.0,2011-10-06,United Kingdom,2011-10,2011-10-03,1173.29,2
17139.0,2011-11-01,United Kingdom,2011-11,2011-10-31,639.6,1
17139.0,2011-11-24,United Kingdom,2011-11,2011-11-21,468.52000000000004,1
17140.0,2011-04-06,United Kingdom,2011-04,2011-04-04,465.32,1
17142.0,2011-04-14,United Kingdom,2011-04,2011-04-11,579.0,1
17144.0,2011-09-16,United Kingdom,2011-09,2011-09-12,595.89,1
17144.0,2011-12-08,United Kingdom,2011-12,2011-12-05,388.68,1
17146.0,2010-12-16,United Kingdom,2010-12,2010-12-13,298.25,1
17146.0,2011-03-21,United Kingdom,2011-03,2011-03-21,265.63,1
17146.0,2011-08-26,United Kingdom,2011-08,2011-08-22,185.9,1
17147.0,2011-02-01,United Kingdom,2011-02,2011-01-31,409.5,1
17147.0,2011-05-17,United Kingdom,2011-05,2011-05-16,563.61,1
17147.0,2011-09-20,United Kingdom,2011-09,2011-09-19,376.19,1
17147.0,2011-11-17,United Kingdom,2011-11,2011-11-14,365.29,1
17148.0,2011-10-19,United Kingdom,2011-10,2011-10-17,124.88,1
17152.0,2011-03-21,United Kingdom,2011-03,2011-03-21,315.90000000000003,1
17152.0,2011-05-29,United Kingdom,2011-05,2011-05-23,1373.6,2
17153.0,2011-11-15,United Kingdom,2011-11,2011-11-14,213.78,1
17154.0,2011-09-25,United Kingdom,2011-09,2011-09-19,329.34,1
17155.0,2011-06-15,United Kingdom,2011-06,2011-06-13,143.3,1
17155.0,2011-11-22,United Kingdom,2011-11,2011-11-21,108.39999999999999,1
17157.0,2011-06-16,United Kingdom,2011-06,2011-06-13,161.46,1
17157.0,2011-12-02,United Kingdom,2011-12,2011-11-28,157.54000000000002,1
17158.0,2010-12-14,United Kingdom,2010-12,2010-12-13,413.79,1
17158.0,2011-04-21,United Kingdom,2011-04,2011-04-18,284.76,1
17158.0,2011-11-07,United Kingdom,2011-11,2011-11-07,568.42,1
17159.0,2011-06-21,United Kingdom,2011-06,2011-06-20,528.45,1
17159.0,2011-09-25,United Kingdom,2011-09,2011-09-19,398.22,1
17159.0,2011-11-18,United Kingdom,2011-11,2011-11-14,612.21,1
17160.0,2011-04-12,United Kingdom,2011-04,2011-04-11,611.91,1
17160.0,2011-04-28,United Kingdom,2011-04,2011-04-25,593.16,1
17160.0,2011-07-04,United Kingdom,2011-07,2011-07-04,471.22,1
17160.0,2011-07-26,United Kingdom,2011-07,2011-07-25,566.84,1
17160.0,2011-08-22,United Kingdom,2011-08,2011-08-22,758.0500000000001,1
17160.0,2011-11-08,United Kingdom,2011-11,2011-11-07,516.85,1
17162.0,2011-02-07,United Kingdom,2011-02,2011-02-07,424.41,1
17162.0,2011-03-07,United Kingdom,2011-03,2011-03-07,211.75,2
17162.0,2011-04-08,United Kingdom,2011-04,2011-04-04,183.15,2
17162.0,2011-06-02,United Kingdom,2011-06,2011-05-30,345.96999999999997,3
17162.0,2011-07-31,United Kingdom,2011-07,2011-07-25,298.38,1
17162.0,2011-11-11,United Kingdom,2011-11,2011-11-07,251.8,1
17163.0,2011-09-22,United Kingdom,2011-09,2011-09-19,123.10000000000001,1
17163.0,2011-11-18,United Kingdom,2011-11,2011-11-14,170.0,1
17164.0,2011-03-11,United Kingdom,2011-03,2011-03-07,627.13,1
17164.0,2011-05-11,United Kingdom,2011-05,2011-05-09,316.09,1
17164.0,2011-07-11,United Kingdom,2011-07,2011-07-11,327.2,1
17164.0,2011-09-21,United Kingdom,2011-09,2011-09-19,745.84,1
17164.0,2011-11-07,United Kingdom,2011-11,2011-11-07,451.09000000000003,3
17165.0,2011-02-28,United Kingdom,2011-02,2011-02-28,158.68,1
17166.0,2011-05-20,United Kingdom,2011-05,2011-05-16,127.59,1
17166.0,2011-11-01,United Kingdom,2011-11,2011-10-31,78.75,1
17169.0,2011-06-09,United Kingdom,2011-06,2011-06-06,308.68,1
17169.0,2011-10-13,United Kingdom,2011-10,2011-10-10,527.1,1
17171.0,2011-02-23,United Kingdom,2011-02,2011-02-21,224.91,1
17172.0,2011-09-22,United Kingdom,2011-09,2011-09-19,317.76,1
17173.0,2011-07-31,United Kingdom,2011-07,2011-07-25,462.78,1
17173.0,2011-08-15,United Kingdom,2011-08,2011-08-15,498.48,1
17173.0,2011-10-12,United Kingdom,2011-10,2011-10-10,681.96,2
17173.0,2011-10-27,United Kingdom,2011-10,2011-10-24,281.1,1
17173.0,2011-11-25,United Kingdom,2011-11,2011-11-21,963.1800000000001,1
17173.0,2011-11-29,United Kingdom,2011-11,2011-11-28,321.9,1
17173.0,2011-12-04,United Kingdom,2011-12,2011-11-28,557.2,1
17174.0,2011-05-06,United Kingdom,2011-05,2011-05-02,59.9,1
17175.0,2011-02-16,United Kingdom,2011-02,2011-02-14,519.08,1
17175.0,2011-06-12,United Kingdom,2011-06,2011-06-06,302.62,1
17175.0,2011-07-21,United Kingdom,2011-07,2011-07-18,310.93,1
17175.0,2011-10-26,United Kingdom,2011-10,2011-10-24,311.06,1
17176.0,2011-05-22,United Kingdom,2011-05,2011-05-16,306.13,1
17179.0,2010-12-13,United Kingdom,2010-12,2010-12-13,243.0,1
17179.0,2011-04-21,United Kingdom,2011-04,2011-04-18,245.31,1
17179.0,2011-06-14,United Kingdom,2011-06,2011-06-13,223.48,1
17180.0,2011-01-27,United Kingdom,2011-01,2011-01-24,247.54,1
17180.0,2011-04-12,United Kingdom,2011-04,2011-04-11,317.32,2
17180.0,2011-10-14,United Kingdom,2011-10,2011-10-10,231.17,1
17181.0,2010-12-01,United Kingdom,2010-12,2010-11-29,155.52,1
17181.0,2011-10-13,United Kingdom,2011-10,2011-10-10,84.39999999999999,1
17183.0,2011-08-26,United Kingdom,2011-08,2011-08-22,329.67,1
17183.0,2011-10-16,United Kingdom,2011-10,2011-10-10,739.37,1
17183.0,2011-10-30,United Kingdom,2011-10,2011-10-24,486.5,1
17183.0,2011-11-07,United Kingdom,2011-11,2011-11-07,630.0600000000001,1
17183.0,2011-11-17,United Kingdom,2011-11,2011-11-14,447.93,1
17183.0,2011-12-02,United Kingdom,2011-12,2011-11-28,713.78,1
17186.0,2011-10-10,United Kingdom,2011-10,2011-10-10,72.0,1
17186.0,2011-10-24,United Kingdom,2011-10,2011-10-24,72.0,1
17187.0,2011-04-27,United Kingdom,2011-04,2011-04-25,203.95,1
17188.0,2010-12-12,United Kingdom,2010-12,2010-12-06,513.64,1
17188.0,2011-01-04,United Kingdom,2011-01,2011-01-03,388.72,1
17188.0,2011-01-28,United Kingdom,2011-01,2011-01-24,522.08,1
17188.0,2011-06-28,United Kingdom,2011-06,2011-06-27,390.65,2
17188.0,2011-11-10,United Kingdom,2011-11,2011-11-07,350.02,1
17188.0,2011-11-28,United Kingdom,2011-11,2011-11-28,309.12,1
17189.0,2010-12-15,United Kingdom,2010-12,2010-12-13,227.22,1
17189.0,2011-08-25,United Kingdom,2011-08,2011-08-22,157.18,1
17190.0,2011-05-16,United Kingdom,2011-05,2011-05-16,195.0,1
17190.0,2011-10-12,United Kingdom,2011-10,2011-10-10,249.74,1
17191.0,2010-12-06,United Kingdom,2010-12,2010-12-06,510.11,3
17191.0,2011-03-04,United Kingdom,2011-03,2011-02-28,310.77,1
17191.0,2011-06-01,United Kingdom,2011-06,2011-05-30,354.82,1
17191.0,2011-09-06,United Kingdom,2011-09,2011-09-05,387.26,1
17191.0,2011-11-11,United Kingdom,2011-11,2011-11-07,532.17,1
17193.0,2011-06-16,United Kingdom,2011-06,2011-06-13,448.56000000000006,2
17193.0,2011-09-14,United Kingdom,2011-09,2011-09-12,299.04,1
17193.0,2011-10-12,United Kingdom,2011-10,2011-10-10,174.42000000000002,2
17193.0,2011-10-25,United Kingdom,2011-10,2011-10-24,760.74,1
17193.0,2011-11-04,United Kingdom,2011-11,2011-10-31,16.54,1
17194.0,2010-12-14,United Kingdom,2010-12,2010-12-13,252.62,1
17194.0,2011-03-11,United Kingdom,2011-03,2011-03-07,10.0,1
17197.0,2011-11-10,United Kingdom,2011-11,2011-11-07,1013.01,1
17198.0,2010-12-03,United Kingdom,2010-12,2010-11-29,272.01,1
17198.0,2010-12-09,United Kingdom,2010-12,2010-12-06,249.65,1
17198.0,2011-11-16,United Kingdom,2011-11,2011-11-14,170.56,1
17201.0,2011-10-17,United Kingdom,2011-10,2011-10-17,342.63,1
17203.0,2011-10-10,United Kingdom,2011-10,2011-10-10,1263.97,1
17203.0,2011-10-18,United Kingdom,2011-10,2011-10-17,1300.92,2
