,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
309552,C572334,85099B,JUMBO BAG RED RETROSPOT,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309553,C572334,23284,DOORMAT KEEP CALM AND COME IN,-10,2011-10-24 10:25,7.08,14607.0,United Kingdom
309554,C572334,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-100,2011-10-24 10:25,0.72,14607.0,United Kingdom
309555,C572334,23201,JUMBO BAG ALPHABET,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309556,C572334,22386,JUMBO BAG PINK POLKADOT,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309557,C572334,21733,RED HANGING HEART T-LIGHT HOLDER,-32,2011-10-24 10:25,2.55,14607.0,United Kingdom
309558,C572334,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,2011-10-24 10:25,2.55,14607.0,United Kingdom
309559,C572334,23319,BOX OF 6 MINI 50'S CRACKERS,-48,2011-10-24 10:25,2.08,14607.0,United Kingdom
309560,C572334,23351,ROLL WRAP 50'S CHRISTMAS,-72,2011-10-24 10:25,1.04,14607.0,United Kingdom
309561,C572334,21288,STRIPEY CHOCOLATE NESTING BOXES,-24,2011-10-24 10:25,2.55,14607.0,United Kingdom
309562,C572334,23204,CHARLOTTE BAG APPLES DESIGN,-100,2011-10-24 10:25,0.72,14607.0,United Kingdom
309563,C572334,22356,CHARLOTTE BAG PINK POLKADOT,-100,2011-10-24 10:25,0.72,14607.0,United Kingdom
309564,C572334,23344,JUMBO BAG 50'S CHRISTMAS ,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309565,C572334,20685,DOORMAT RED RETROSPOT,-10,2011-10-24 10:25,7.08,14607.0,United Kingdom
309566,C572334,23199,JUMBO BAG APPLES,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309567,C572334,22355,CHARLOTTE BAG SUKI DESIGN,-100,2011-10-24 10:25,0.72,14607.0,United Kingdom
309568,C572334,21931,JUMBO STORAGE BAG SUKI,-100,2011-10-24 10:25,1.79,14607.0,United Kingdom
309569,C572334,20724,RED RETROSPOT CHARLOTTE BAG,-100,2011-10-24 10:25,0.72,14607.0,United Kingdom
309646,C572343,23064,CINDERELLA CHANDELIER ,-40,2011-10-24 10:40,10.0,14607.0,United Kingdom
309647,C572343,23057,BEADED CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40,1.5,14607.0,United Kingdom
309648,C572343,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-240,2011-10-24 10:40,5.39,14607.0,United Kingdom
309649,C572343,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40,1.5,14607.0,United Kingdom
309650,C572343,22106,MIRROR MOSAIC HURRICANE LAMP ,-120,2011-10-24 10:40,1.25,14607.0,United Kingdom
309651,C572343,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,-240,2011-10-24 10:40,0.95,14607.0,United Kingdom
309652,C572343,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-468,2011-10-24 10:40,0.39,14607.0,United Kingdom
309653,C572343,22102,MIRROR MOSAIC T-LIGHT HOLDER ,-720,2011-10-24 10:40,0.39,14607.0,United Kingdom
309654,C572343,22101,MIRROR MOSAIC VOTIVE HOLDER,-324,2011-10-24 10:40,0.39,14607.0,United Kingdom
309760,C572410,23174,REGENCY SUGAR BOWL GREEN,-2,2011-10-24 11:58,3.75,16742.0,United Kingdom
309761,C572410,22699,ROSES REGENCY TEACUP AND SAUCER ,-168,2011-10-24 11:58,2.55,16742.0,United Kingdom
309762,C572410,23170,REGENCY TEA PLATE ROSES ,-20,2011-10-24 11:58,1.45,16742.0,United Kingdom
309764,C572428,M,Manual,-1,2011-10-24 12:03,464.9,17949.0,United Kingdom
309765,C572440,22224,WHITE LOVEBIRD LANTERN,-2,2011-10-24 12:06,2.95,17811.0,United Kingdom
309766,C572440,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-24 12:06,4.95,17811.0,United Kingdom
309767,C572440,21238,RED RETROSPOT CUP,-2,2011-10-24 12:06,0.85,17811.0,United Kingdom
309768,C572440,21239,PINK  POLKADOT CUP,-1,2011-10-24 12:06,0.85,17811.0,United Kingdom
309769,C572440,22961,JAM MAKING SET PRINTED,-10,2011-10-24 12:06,1.45,17811.0,United Kingdom
309821,C572449,20795,LARGE BLUE PROVENCAL CERAMIC BALL,-1,2011-10-24 12:34,2.1,14428.0,United Kingdom
309822,C572449,23398,HANGING HEART BONHEUR,-1,2011-10-24 12:34,0.85,14428.0,United Kingdom
309823,C572449,23393,HOME SWEET HOME CUSHION COVER ,-2,2011-10-24 12:34,3.75,14428.0,United Kingdom
310015,C572463,22427,ENAMEL FLOWER JUG CREAM,-2,2011-10-24 13:07,5.95,17652.0,United Kingdom
310016,C572463,85066,CREAM SWEETHEART MINI CHEST,-3,2011-10-24 13:07,12.75,17652.0,United Kingdom
310017,C572463,22424,ENAMEL BREAD BIN CREAM,-2,2011-10-24 13:07,12.75,17652.0,United Kingdom
310075,C572469,85099B,JUMBO BAG RED RETROSPOT,-1,2011-10-24 13:31,2.08,13534.0,United Kingdom
310076,C572469,23200,JUMBO BAG PEARS,-1,2011-10-24 13:31,2.08,13534.0,United Kingdom
310077,C572469,23199,JUMBO BAG APPLES,-1,2011-10-24 13:31,2.08,13534.0,United Kingdom
310078,C572469,47567B,TEA TIME KITCHEN APRON,-1,2011-10-24 13:31,5.95,13534.0,United Kingdom
310079,C572469,22386,JUMBO BAG PINK POLKADOT,-4,2011-10-24 13:31,2.08,13534.0,United Kingdom
310080,C572471,22303,COFFEE MUG APPLES DESIGN,-1,2011-10-24 13:33,2.1,17090.0,United Kingdom
310107,C572473,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-1,2011-10-24 13:34,2.55,18188.0,United Kingdom
310212,C572478,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-10-24 13:39,1.69,13098.0,United Kingdom
310213,C572478,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2011-10-24 13:39,3.95,13098.0,United Kingdom
310214,C572479,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-10-24 13:43,9.95,12463.0,Belgium
310215,C572479,23660,HENRIETTA HEN MUG ,-12,2011-10-24 13:43,1.65,12463.0,Belgium
310216,C572481,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-4,2011-10-24 13:48,1.65,15632.0,United Kingdom
310217,C572481,22553,PLASTERS IN TIN SKULLS,-24,2011-10-24 13:48,1.65,15632.0,United Kingdom
310218,C572481,23252,VINTAGE RED ENAMEL TRIM JUG ,-4,2011-10-24 13:48,3.75,15632.0,United Kingdom
310219,C572481,23251,VINTAGE RED ENAMEL TRIM MUG ,-12,2011-10-24 13:48,1.25,15632.0,United Kingdom
310220,C572481,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,2011-10-24 13:48,3.25,15632.0,United Kingdom
310221,C572481,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2011-10-24 13:48,1.65,15632.0,United Kingdom
310222,C572481,22730,ALARM CLOCK BAKELIKE IVORY,-1,2011-10-24 13:48,3.75,15632.0,United Kingdom
310223,C572481,84687,BEACH HUT SHELF W 3 DRAWERS,-1,2011-10-24 13:48,5.95,15632.0,United Kingdom
310224,C572481,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-24 13:48,4.95,15632.0,United Kingdom
310225,C572482,22154,ANGEL DECORATION 3 BUTTONS ,-3,2011-10-24 13:48,0.42,17314.0,United Kingdom
310226,C572482,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2011-10-24 13:48,1.45,17314.0,United Kingdom
310282,C572485,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-10-24 13:50,11.15,14952.0,United Kingdom
310283,C572485,23016,GLASS TWIST BON BON JAR,-3,2011-10-24 13:50,6.65,14952.0,United Kingdom
310284,C572486,22197,POPCORN HOLDER,-32,2011-10-24 13:51,0.85,14156.0,EIRE
310290,C572488,22972,CHILDREN'S SPACEBOY MUG,-1,2011-10-24 13:57,1.65,12474.0,Germany
310291,C572488,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,2011-10-24 13:57,1.65,12474.0,Germany
310292,C572488,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,2011-10-24 13:57,8.5,12474.0,Germany
310319,C572489,22465,HANGING METAL STAR LANTERN,-5,2011-10-24 13:59,1.65,17119.0,United Kingdom
310320,C572489,23323,WHITE WICKER STAR ,-1,2011-10-24 13:59,2.1,17119.0,United Kingdom
310321,C572489,22470,HEART OF WICKER LARGE,-1,2011-10-24 13:59,2.95,17119.0,United Kingdom
310322,C572491,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-10-24 14:02,4.95,13047.0,United Kingdom
310323,C572491,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-10-24 14:02,1.45,13047.0,United Kingdom
310324,C572491,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,2011-10-24 14:02,1.65,13047.0,United Kingdom
310325,C572491,23487,SWEET HEART CAKE CARRIER,-1,2011-10-24 14:02,9.95,13047.0,United Kingdom
310326,C572492,22770,MIRROR CORNICE,-1,2011-10-24 14:04,14.95,12940.0,United Kingdom
310786,C572529,21907,I'M ON HOLIDAY METAL SIGN,-12,2011-10-24 15:52,2.1,17675.0,United Kingdom
310787,C572529,23409,PHOTO FRAME LINEN AND LACE LARGE,-6,2011-10-24 15:52,3.75,17675.0,United Kingdom
310788,C572529,23348,CHILDRENS TOY COOKING UTENSIL SET,-6,2011-10-24 15:52,2.08,17675.0,United Kingdom
310789,C572530,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-10-24 15:55,20.8,15782.0,United Kingdom
310790,C572531,23122,PARTY CHARMS 50 PIECES,-2,2011-10-24 15:57,0.83,13269.0,United Kingdom
310791,C572532,22960,JAM MAKING SET WITH JARS,-1,2011-10-24 16:03,4.25,12380.0,Belgium
310792,C572535,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,-2,2011-10-24 16:07,6.25,15411.0,United Kingdom
310793,C572538,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-10-24 16:10,4.95,14121.0,United Kingdom
310884,C572546,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-10-24 16:50,6.25,17481.0,United Kingdom
311237,C572551,CRUK,CRUK Commission,-1,2011-10-24 17:07,425.14,14096.0,United Kingdom
311238,C572554,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-36,2011-10-24 17:16,1.06,17317.0,United Kingdom
311240,C572556,21098,CHRISTMAS TOILET ROLL,-36,2011-10-24 17:26,1.06,17317.0,United Kingdom
311959,C572659,M,Manual,-1,2011-10-25 12:30,80.0,14527.0,United Kingdom
312819,C572722,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-25 15:08,4.95,16869.0,United Kingdom
313000,C572736,23487,SWEET HEART CAKE CARRIER,-1,2011-10-25 15:37,9.95,15836.0,United Kingdom
313001,C572736,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-10-25 15:37,9.95,15836.0,United Kingdom
313199,C572747,22731,3D CHRISTMAS STAMPS STICKERS ,-14,2011-10-25 16:49,1.25,17423.0,United Kingdom
313200,C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,2011-10-25 17:07,9.95,14395.0,United Kingdom
313263,C572754,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-36,2011-10-25 17:29,1.0,15482.0,United Kingdom
313264,C572754,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-36,2011-10-25 17:29,1.0,15482.0,United Kingdom
313265,C572754,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-24,2011-10-25 17:29,3.0,15482.0,United Kingdom
313266,C572754,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-24,2011-10-25 17:29,3.0,15482.0,United Kingdom
313267,C572754,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29,1.0,15482.0,United Kingdom
313268,C572754,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29,1.0,15482.0,United Kingdom
313269,C572754,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29,1.0,15482.0,United Kingdom
313339,C572761,22960,JAM MAKING SET WITH JARS,-3,2011-10-26 9:38,4.25,12584.0,Italy
313340,C572761,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-10-26 9:38,6.35,12584.0,Italy
313341,C572761,22844,VINTAGE CREAM DOG FOOD CONTAINER,-1,2011-10-26 9:38,8.5,12584.0,Italy
313342,C572761,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-10-26 9:38,2.95,12584.0,Italy
313576,C572831,22571,ROCKING HORSE RED CHRISTMAS ,-12,2011-10-26 11:37,0.85,14895.0,United Kingdom
313577,C572831,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-10-26 11:37,25.0,14895.0,United Kingdom
313761,C572850,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-26 12:22,9.95,17841.0,United Kingdom
313762,C572850,23406,HOME SWEET HOME KEY HOLDER,-1,2011-10-26 12:22,6.25,17841.0,United Kingdom
313824,C572855,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-10-26 12:28,4.95,15215.0,United Kingdom
313825,C572855,23397,FOOT STOOL HOME SWEET HOME ,-1,2011-10-26 12:28,9.95,15215.0,United Kingdom
313826,C572855,23085,ANTIQUE SILVER BAUBLE LAMP  ,-3,2011-10-26 12:28,10.4,15215.0,United Kingdom
313827,C572855,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2011-10-26 12:28,7.95,15215.0,United Kingdom
313828,C572855,23175,REGENCY MILK JUG PINK ,-1,2011-10-26 12:28,3.25,15215.0,United Kingdom
314015,C572864,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-26 12:54,12.75,12856.0,United Kingdom
314973,C572916,22360,GLASS JAR ENGLISH CONFECTIONERY,-12,2011-10-26 16:29,2.55,16325.0,United Kingdom
314974,C572917,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-10-26 16:33,6.95,15296.0,United Kingdom
315154,C572927,35970,ZINC FOLKART SLEIGH BELLS,-9,2011-10-27 9:25,1.69,14233.0,United Kingdom
315366,C572968,21314,SMALL GLASS HEART TRINKET POT,-15,2011-10-27 10:46,1.85,14764.0,United Kingdom
315390,C572989,23458,DOLLY CABINET 3 DRAWERS ,-1,2011-10-27 10:53,14.95,15786.0,United Kingdom
315391,C572989,23459,DOLLY CABINET 2 DRAWERS ,-1,2011-10-27 10:53,12.5,15786.0,United Kingdom
315392,C572989,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-27 10:53,1.65,15786.0,United Kingdom
315393,C572989,22603,CHRISTMAS RETROSPOT TREE WOOD,-2,2011-10-27 10:53,0.85,15786.0,United Kingdom
315408,C572991,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-27 10:56,12.75,17672.0,United Kingdom
315409,C572991,22582,PACK OF 6 SWEETIE GIFT BOXES,-12,2011-10-27 10:56,2.55,17672.0,United Kingdom
315410,C572991,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,-1,2011-10-27 10:56,1.45,17672.0,United Kingdom
315411,C572991,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-10-27 10:56,1.25,17672.0,United Kingdom
315414,C572993,22847,BREAD BIN DINER STYLE IVORY,-1,2011-10-27 10:58,16.95,16690.0,United Kingdom
315430,C572995,23404,HOME SWEET HOME BLACKBOARD,-1,2011-10-27 11:11,4.95,13890.0,United Kingdom
315552,C573010,20979,36 PENCILS TUBE RED RETROSPOT,-11,2011-10-27 12:29,1.25,13735.0,United Kingdom
315553,C573010,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-10-27 12:29,4.95,13735.0,United Kingdom
315554,C573010,22606,WOODEN SKITTLES GARDEN SET,-1,2011-10-27 12:29,15.95,13735.0,United Kingdom
315628,C573021,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,-3,2011-10-27 12:39,4.25,14911.0,EIRE
315629,C573021,22891,TEA FOR ONE POLKADOT,-2,2011-10-27 12:39,4.25,14911.0,EIRE
315630,C573021,21843,RED RETROSPOT CAKE STAND,-7,2011-10-27 12:39,10.95,14911.0,EIRE
315664,C573024,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,2011-10-27 12:57,9.95,14474.0,United Kingdom
315831,C573030,23487,SWEET HEART CAKE CARRIER,-1,2011-10-27 13:34,9.95,15468.0,United Kingdom
315832,C573030,23300,GARDENERS KNEELING PAD CUP OF TEA ,-1,2011-10-27 13:34,1.65,15468.0,United Kingdom
315833,C573030,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,-1,2011-10-27 13:34,8.25,15468.0,United Kingdom
315834,C573031,22818,CARD CHRISTMAS VILLAGE,-12,2011-10-27 13:35,0.42,13004.0,United Kingdom
315835,C573031,23508,MINI PLAYING CARDS DOLLY GIRL ,-2,2011-10-27 13:35,0.42,13004.0,United Kingdom
315869,C573034,22690,DOORMAT HOME SWEET HOME BLUE ,-1,2011-10-27 13:41,8.25,14227.0,United Kingdom
315870,C573034,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2011-10-27 13:41,8.25,14227.0,United Kingdom
315940,C573037,23245,SET OF 3 REGENCY CAKE TINS,-3,2011-10-27 13:45,4.95,12471.0,Germany
315941,C573037,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,2011-10-27 13:45,0.65,12471.0,Germany
315942,C573037,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-6,2011-10-27 13:45,1.45,12471.0,Germany
315943,C573037,21232,STRAWBERRY CERAMIC TRINKET POT,-2,2011-10-27 13:45,1.25,12471.0,Germany
315944,C573037,23294,SET OF 6 SNACK LOAF BAKING CASES,-1,2011-10-27 13:45,0.83,12471.0,Germany
315945,C573037,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,2011-10-27 13:45,4.15,12471.0,Germany
315946,C573037,22423,REGENCY CAKESTAND 3 TIER,-11,2011-10-27 13:45,10.95,12471.0,Germany
315947,C573037,23198,PANTRY MAGNETIC  SHOPPING LIST,-13,2011-10-27 13:45,1.45,12471.0,Germany
316281,C573079,M,Manual,-2,2011-10-27 14:15,4161.06,12536.0,France
316283,C573081,D,Discount,-1,2011-10-27 14:20,23.27,14527.0,United Kingdom
316357,C573084,22503,CABIN BAG VINTAGE PAISLEY,-12,2011-10-27 14:24,24.95,13587.0,United Kingdom
316377,C573086,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-10-27 14:27,4.95,13991.0,United Kingdom
316378,C573086,22065,CHRISTMAS PUDDING TRINKET POT ,-1,2011-10-27 14:27,0.39,13991.0,United Kingdom
316419,C573092,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-40,2011-10-27 14:38,1.79,13791.0,United Kingdom
316420,C573092,20724,RED RETROSPOT CHARLOTTE BAG,-40,2011-10-27 14:38,0.72,13791.0,United Kingdom
316421,C573092,22356,CHARLOTTE BAG PINK POLKADOT,-76,2011-10-27 14:38,0.72,13791.0,United Kingdom
316422,C573092,23207,LUNCH BAG ALPHABET DESIGN,-66,2011-10-27 14:38,1.45,13791.0,United Kingdom
316423,C573092,20728,LUNCH BAG CARS BLUE,-112,2011-10-27 14:38,1.45,13791.0,United Kingdom
316424,C573092,20727,LUNCH BAG  BLACK SKULL.,-38,2011-10-27 14:38,1.45,13791.0,United Kingdom
316519,C573097,23251,VINTAGE RED ENAMEL TRIM MUG ,-18,2011-10-27 14:42,1.25,15038.0,United Kingdom
316520,C573097,23250,VINTAGE RED TRIM ENAMEL BOWL ,-6,2011-10-27 14:42,1.25,15038.0,United Kingdom
316521,C573097,23249,VINTAGE RED ENAMEL TRIM PLATE,-6,2011-10-27 14:42,1.65,15038.0,United Kingdom
316522,C573098,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-27 14:45,7.95,15088.0,United Kingdom
316523,C573098,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-10-27 14:45,7.9,15088.0,United Kingdom
316524,C573098,23013,GLASS APOTHECARY BOTTLE TONIC,-1,2011-10-27 14:45,3.95,15088.0,United Kingdom
316525,C573099,22654,DELUXE SEWING KIT ,-2,2011-10-27 14:47,5.95,12921.0,United Kingdom
316549,C573101,23541,WALL ART CLASSIC PUDDINGS ,-2,2011-10-27 14:50,8.25,16592.0,United Kingdom
316585,C573105,22467,GUMBALL COAT RACK,-1,2011-10-27 15:04,2.55,13969.0,United Kingdom
317165,C573147,23526,WALL ART DOG LICENCE ,-12,2011-10-27 19:00,5.95,15125.0,United Kingdom
317166,C573148,23462,ROCOCO WALL MIRROR WHITE,-1,2011-10-27 19:16,19.95,15469.0,United Kingdom
317628,C573172,M,Manual,-1,2011-10-28 10:02,0.5,16966.0,United Kingdom
317769,C573187,22627,MINT KITCHEN SCALES,-1,2011-10-28 11:38,8.5,12709.0,Germany
317803,C573219,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-1,2011-10-28 11:49,1.45,14415.0,United Kingdom
317804,C573219,22470,HEART OF WICKER LARGE,-1,2011-10-28 11:49,2.95,14415.0,United Kingdom
317805,C573219,21407,BROWN CHECK CAT DOORSTOP ,-1,2011-10-28 11:49,4.25,14415.0,United Kingdom
317806,C573219,22244,3 HOOK HANGER MAGIC GARDEN,-2,2011-10-28 11:49,1.95,14415.0,United Kingdom
317807,C573219,21931,JUMBO STORAGE BAG SUKI,-1,2011-10-28 11:49,2.08,14415.0,United Kingdom
317808,C573228,22367,CHILDRENS APRON SPACEBOY DESIGN,-1,2011-10-28 11:54,1.95,16764.0,United Kingdom
317809,C573228,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-10-28 11:54,3.25,16764.0,United Kingdom
317810,C573228,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-10-28 11:54,2.95,16764.0,United Kingdom
317811,C573228,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,2011-10-28 11:54,0.83,16764.0,United Kingdom
317876,C573244,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,2011-10-28 12:08,9.95,14623.0,United Kingdom
317951,C573253,POST,POSTAGE,-1,2011-10-28 12:14,3.95,17552.0,United Kingdom
317952,C573257,POST,POSTAGE,-1,2011-10-28 12:19,6.42,14297.0,United Kingdom
317953,C573260,22650,CERAMIC PIRATE CHEST MONEY BANK,-1,2011-10-28 12:27,1.45,15287.0,United Kingdom
318099,C573268,M,Manual,-1,2011-10-28 12:50,907.0,12748.0,United Kingdom
318180,C573271,21264,WHITE GOOSE FEATHER TREE 60CM ,-2,2011-10-28 13:00,1.95,14606.0,United Kingdom
318292,C573283,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-10-28 13:57,9.95,18030.0,United Kingdom
318651,C573306,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-28 16:15,9.95,17837.0,United Kingdom
318652,C573306,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-10-28 16:15,6.95,17837.0,United Kingdom
318877,C573321,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-10-30 10:35,8.5,14546.0,United Kingdom
318878,C573321,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-10-30 10:35,1.65,14546.0,United Kingdom
318879,C573321,22553,PLASTERS IN TIN SKULLS,-1,2011-10-30 10:35,1.65,14546.0,United Kingdom
318880,C573321,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-10-30 10:35,1.95,14546.0,United Kingdom
318881,C573321,23014,GLASS APOTHECARY BOTTLE ELIXIR,-1,2011-10-30 10:35,3.95,14546.0,United Kingdom
318882,C573321,48138,DOORMAT UNION FLAG,-1,2011-10-30 10:35,8.25,14546.0,United Kingdom
321839,C573427,22057,CERAMIC PLATE STRAWBERRY DESIGN,-36,2011-10-31 10:18,1.49,14560.0,United Kingdom
321908,C573471,85017B,ENVELOPE 50 BLOSSOM IMAGES,-12,2011-10-31 10:58,0.85,14286.0,United Kingdom
322280,C573502,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-10-31 12:02,1.65,14808.0,United Kingdom
322281,C573502,23389,SPACEBOY MINI BACKPACK,-2,2011-10-31 12:02,4.15,14808.0,United Kingdom
322282,C573502,23390,DOLLY GIRL MINI BACKPACK,-1,2011-10-31 12:02,4.15,14808.0,United Kingdom
322283,C573502,84674,FLYING PIG WATERING CAN,-4,2011-10-31 12:02,2.95,14808.0,United Kingdom
322284,C573502,21888,BINGO SET,-2,2011-10-31 12:02,3.75,14808.0,United Kingdom
322285,C573502,22550,HOLIDAY FUN LUDO,-7,2011-10-31 12:02,3.75,14808.0,United Kingdom
322286,C573502,23229,VINTAGE DONKEY TAIL GAME ,-2,2011-10-31 12:02,3.75,14808.0,United Kingdom
322287,C573502,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-2,2011-10-31 12:02,3.75,14808.0,United Kingdom
322427,C573541,23462,ROCOCO WALL MIRROR WHITE,-1,2011-10-31 12:57,19.95,14738.0,United Kingdom
323251,C573575,CRUK,CRUK Commission,-1,2011-10-31 14:09,606.0,14096.0,United Kingdom
323692,C573750,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,2011-11-01 9:29,1.95,16150.0,United Kingdom
323693,C573750,23393,HOME SWEET HOME CUSHION COVER ,-1,2011-11-01 9:29,3.75,16150.0,United Kingdom
323694,C573750,22109,FULL ENGLISH BREAKFAST PLATE,-2,2011-11-01 9:29,3.75,16150.0,United Kingdom
323695,C573753,22197,POPCORN HOLDER,-1,2011-11-01 9:37,0.85,14329.0,United Kingdom
323696,C573754,23462,ROCOCO WALL MIRROR WHITE,-1,2011-11-01 9:39,19.95,13126.0,United Kingdom
323697,C573755,35923,CANDY HEART HANGING DECORATION,-1,2011-11-01 9:41,0.39,13028.0,United Kingdom
323698,C573755,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2011-11-01 9:41,1.25,13028.0,United Kingdom
323701,C573756,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-11-01 9:46,3.75,17865.0,United Kingdom
323702,C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-9,2011-11-01 9:46,1.25,17865.0,United Kingdom
323703,C573756,21232,STRAWBERRY CERAMIC TRINKET POT,-6,2011-11-01 9:46,1.25,17865.0,United Kingdom
323704,C573756,22423,REGENCY CAKESTAND 3 TIER,-3,2011-11-01 9:46,10.95,17865.0,United Kingdom
323711,C573759,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-11-01 9:51,0.83,17193.0,United Kingdom
323712,C573759,22556,PLASTERS IN TIN CIRCUS PARADE ,-6,2011-11-01 9:51,1.65,17193.0,United Kingdom
323713,C573760,22553,PLASTERS IN TIN SKULLS,-10,2011-11-01 9:52,1.65,16648.0,United Kingdom
323714,C573760,22556,PLASTERS IN TIN CIRCUS PARADE ,-2,2011-11-01 9:52,1.65,16648.0,United Kingdom
323715,C573761,22362,GLASS JAR PEACOCK BATH SALTS,-3,2011-11-01 9:55,2.95,15489.0,United Kingdom
323716,C573761,22364,GLASS JAR DIGESTIVE BISCUITS,-3,2011-11-01 9:55,2.95,15489.0,United Kingdom
323717,C573761,22363,GLASS JAR MARMALADE ,-3,2011-11-01 9:55,2.95,15489.0,United Kingdom
323718,C573761,22361,GLASS JAR DAISY FRESH COTTON WOOL,-3,2011-11-01 9:55,2.95,15489.0,United Kingdom
